sim,q,diff
V536,1,0.306103719773034
V537,1,0.306932438964722
V538,1,0.324455721659731
V539,1,0.320365493677031
V540,1,0.331040538334946
V541,1,0.340186261422858
V542,1,0.342933739523701
V543,1,0.3213938602306
V544,1,0.29287394244237
V545,1,0.32196925655937
V546,1,0.280511940641219
V547,1,0.231458902227786
V548,1,0.419037552354496
V549,1,0.335975290646758
V550,1,0.307476978554234
V551,1,0.418619586089179
V552,1,0.27169188128417
V553,1,0.289770257189275
V554,1,0.352694776228503
V555,1,0.342148919226716
V556,1,0.293502183608794
V557,1,0.252591094531297
V558,1,0.24387586835978
V559,1,0.236296530864422
V560,1,0.344015175046224
V561,1,0.37167233415731
V562,1,0.344847484415254
V563,1,0.278476433387027
V564,1,0.251984463082749
V565,1,0.360080361994136
V566,1,0.312620717453029
V567,1,0.317244822704552
V568,1,0.331707844510362
V569,1,0.293708505695477
V570,1,0.363092703746432
V571,1,0.334049075269718
V572,1,0.333161752133265
V573,1,0.297810645750872
V574,1,0.254395653555648
V575,1,0.323279628832651
V576,1,0.260846745393849
V577,1,0.304044842353534
V578,1,0.316496714072542
V579,1,0.325933107272419
V580,1,0.410971008514679
V581,1,0.351429987597996
V582,1,0.347961144453052
V583,1,0.317615710957838
V584,1,0.360631864717931
V585,1,0.322494880412734
V586,1,0.289562687449177
V587,1,0.257042234672184
V588,1,0.327677703665799
V589,1,0.163047606317974
V590,1,0.311577884933044
V591,1,0.266070360565365
V592,1,0.373788271496352
V593,1,0.234013397003096
V594,1,0.198669326311943
V595,1,0.347159604840513
V596,1,0.355845389859624
V597,1,0.354496015586378
V598,1,0.304634775706191
V599,1,0.312085077273068
V600,1,0.359683067560056
V601,1,0.250440795212867
V602,1,0.350892453275662
V603,1,0.291909600233666
V604,1,0.342351292437357
V605,1,0.388805857452638
V606,1,0.214737906226006
V607,1,0.241985897585309
V608,1,0.30093838166782
V609,1,0.370489623214169
V610,1,0.21770027250534
V611,1,0.311633577316272
V612,1,0.324672182437922
V613,1,0.257737763267002
V614,1,0.277752926339119
V615,1,0.321004015445254
V616,1,0.290409547644686
V617,1,0.341915676246941
V618,1,0.353122841128354
V619,1,0.362906896317227
V620,1,0.369371868431045
V621,1,0.314133891535192
V622,1,0.313939698389675
V623,1,0.234109857455579
V624,1,0.408417278262434
V625,1,0.310868573659135
V626,1,0.313868979147145
V627,1,0.326612258586451
V628,1,0.313945833101045
V629,1,0.280468183008239
V630,1,0.304995230502087
V631,1,0.380593485513018
V632,1,0.269559319400798
V633,1,0.218102815143055
V634,1,0.317364473987823
V635,1,0.268845404886434
V636,1,0.323915585377293
V637,1,0.325534832133926
V638,1,0.314264603742856
V639,1,0.315262100401796
V640,1,0.337627879523893
V641,1,0.335790665959578
V642,1,0.293416677676689
V643,1,0.317734161008929
V644,1,0.340227777603104
V645,1,0.272605225012285
V646,1,0.318064813294058
V647,1,0.296415115350655
V648,1,0.373934765193525
V649,1,0.338121748582452
V650,1,0.279755078273041
V651,1,0.328951190287995
V652,1,0.331406293305463
V653,1,0.337165945685399
V654,1,0.283999131913902
V655,1,0.343016638642666
V656,1,0.38268248543676
V657,1,0.3733721166995
V658,1,0.281937798614592
V659,1,0.33846945164116
V660,1,0.220404726749237
V661,1,0.284371345111452
V662,1,0.326916624350616
V663,1,0.22799651945752
V664,1,0.215731961155015
V665,1,0.272320176436324
V666,1,0.312892608251303
V667,1,0.35170051034919
V668,1,0.303068454268285
V669,1,0.343106634566936
V670,1,0.348959968183991
V671,1,0.195361537429378
V672,1,0.307892660965962
V673,1,0.306561552078449
V674,1,0.311478270161771
V675,1,0.368140001513666
V676,1,0.224958132818855
V677,1,0.311490213201552
V678,1,0.279536134121116
V679,1,0.208001735935596
V680,1,0.302389476690237
V681,1,0.308601821808992
V682,1,0.330908885632084
V683,1,0.333848349922079
V684,1,0.3335491749922
V685,1,0.318255957927576
V686,1,0.289642306002875
V687,1,0.265301841066304
V688,1,0.315984886322397
V689,1,0.393938724682954
V690,1,0.364489554590392
V691,1,0.378014930407062
V692,1,0.304261400058124
V693,1,0.370743189988829
V694,1,0.262090139617328
V695,1,0.259551658678305
V696,1,0.256312391183243
V697,1,0.353625495518031
V698,1,0.327782091796692
V699,1,0.328504700624521
V700,1,0.312464873308741
V701,1,0.33656787972312
V702,1,0.326984363988345
V703,1,0.307192411882056
V704,1,0.354565518048375
V705,1,0.323273922295257
V706,1,0.259576165795622
V707,1,0.315477986238363
V708,1,0.301515009789568
V709,1,0.289390221183908
V710,1,0.263868226397776
V711,1,0.27581889811627
V712,1,0.296528866017127
V713,1,0.323409920529471
V714,1,0.320177113762895
V715,1,0.268681270550474
V716,1,0.256539321584327
V717,1,0.266449030989079
V718,1,0.358366044198021
V719,1,0.281955063071479
V720,1,0.354672533771989
V721,1,0.332800759786323
V722,1,0.24360124869898
V723,1,0.300708398946028
V724,1,0.325585104108512
V725,1,0.33118361916388
V726,1,0.320952783257496
V727,1,0.296645775569857
V728,1,0.32599822170819
V729,1,0.263519416402858
V730,1,0.362975370604104
V731,1,0.321227293098616
V732,1,0.312753684625193
V733,1,0.252932271720908
V734,1,0.369943837701769
V735,1,0.287301408424199
V736,1,0.315869443259658
V737,1,0.377810621838535
V738,1,0.294825882369537
V739,1,0.26898287103441
V740,1,0.344528594890008
V741,1,0.409532684702242
V742,1,0.330275261016411
V743,1,0.258385878823589
V744,1,0.182383177918808
V745,1,0.344771455379842
V746,1,0.323016689281658
V747,1,0.299417363163983
V748,1,0.319065812796055
V749,1,0.317980619061743
V750,1,0.260153467838649
V751,1,0.319954929496319
V752,1,0.389371775142806
V753,1,0.285279303021525
V754,1,0.385359309156641
V755,1,0.292589694966097
V756,1,0.376357522475089
V757,1,0.312825555676582
V758,1,0.339567962337668
V759,1,0.214717090277404
V760,1,0.333326071806553
V761,1,0.33987852546079
V762,1,0.288615660835234
V763,1,0.322879795038745
V764,1,0.321502830005159
V765,1,0.271324084088093
V766,1,0.225625386643756
V767,1,0.331150029894317
V768,1,0.319513567648642
V769,1,0.321294373142081
V770,1,0.269065309911923
V771,1,0.315484182922035
V772,1,0.278831137725703
V773,1,0.348304095703682
V774,1,0.250397999936439
V775,1,0.301942514755751
V776,1,0.352614717607466
V777,1,0.321841186145974
V778,1,0.264977747925016
V779,1,0.359150985017862
V780,1,0.32091892467399
V781,1,0.257007807383246
V782,1,0.187599308303248
V783,1,0.324425751266901
V784,1,0.346886133275049
V785,1,0.260369752867348
V786,1,0.298581165523856
V787,1,0.354255289489984
V788,1,0.336946065435612
V789,1,0.274071137415433
V790,1,0.330028936380899
V791,1,0.347690330863941
V792,1,0.293407847732766
V793,1,0.29868839724935
V794,1,0.291898911304784
V795,1,0.255327237742904
V796,1,0.238294797739542
V797,1,0.336731337480884
V798,1,0.295160201831166
V799,1,0.324135296797536
V800,1,0.316458712562039
V801,1,0.326396352314575
V802,1,0.278963537037157
V803,1,0.33535022616806
V804,1,0.26344101468105
V805,1,0.190010476485085
V806,1,0.363535960670873
V807,1,0.247237941155007
V808,1,0.263944022153808
V809,1,0.341309870147342
V810,1,0.284421167452521
V811,1,0.312057543476826
V812,1,0.366329735668742
V813,1,0.307416525617185
V814,1,0.254192622594658
V815,1,0.244911442914031
V816,1,0.264379002551664
V817,1,0.358080095318073
V818,1,0.294200909051312
V819,1,0.271540762703864
V820,1,0.344130106329573
V821,1,0.273058331994193
V822,1,0.335282024121597
V823,1,0.316000088557914
V824,1,0.395230773435387
V825,1,0.319699194728955
V826,1,0.25836674568302
V827,1,0.345204882710419
V828,1,0.27805612518172
V829,1,0.316244029530367
V830,1,0.309800917874327
V831,1,0.298384313116785
V832,1,0.272660049915174
V833,1,0.271578884980968
V834,1,0.288634828506545
V835,1,0.408774044051071
V836,1,0.261471366457855
V837,1,0.325144081736767
V838,1,0.269809278321091
V839,1,0.352317672890337
V840,1,0.33648435786526
V841,1,0.251497754986303
V842,1,0.414193551950476
V843,1,0.248543051539599
V844,1,0.231099360554566
V845,1,0.252137917624978
V846,1,0.328361615736341
V847,1,0.411561669458123
V848,1,0.339805149270092
V849,1,0.361490674840951
V850,1,0.415351568781887
V851,1,0.230831838462578
V852,1,0.323625840729207
V853,1,0.302431270025224
V854,1,0.208695309892263
V855,1,0.281823617840672
V856,1,0.266107552207927
V857,1,0.286250674006155
V858,1,0.343698969711767
V859,1,0.246278728731483
V860,1,0.276082633844652
V861,1,0.341780333299539
V862,1,0.396669060519599
V863,1,0.352840750737357
V864,1,0.309091887538145
V865,1,0.418482135599163
V866,1,0.331161511312146
V867,1,0.354437685113155
V868,1,0.364883532637521
V869,1,0.246646708312554
V870,1,0.335908454374078
V871,1,0.25301980461326
V872,1,0.307897888899959
V873,1,0.296115085858062
V874,1,0.29894538520098
V875,1,0.329964246106982
V876,1,0.30620254309035
V877,1,0.39865302834599
V878,1,0.31003861534073
V879,1,0.320661802085098
V880,1,0.290231744623426
V881,1,0.314935840344788
V882,1,0.361613233322487
V883,1,0.272044271210518
V884,1,0.345165532232485
V885,1,0.291405685555063
V886,1,0.268214932163971
V887,1,0.30961087561785
V888,1,0.338646913613275
V889,1,0.274211122757492
V890,1,0.370923808441916
V891,1,0.283959807077807
V892,1,0.326087863077689
V893,1,0.302460039181085
V894,1,0.346159383192258
V895,1,0.345846878236969
V896,1,0.36655029091159
V897,1,0.234833969487909
V898,1,0.310003318365361
V899,1,0.314901903857177
V900,1,0.33165435291366
V901,1,0.252802391197562
V902,1,0.256926063434548
V903,1,0.283327803497642
V904,1,0.303044921243924
V905,1,0.351109433739637
V906,1,0.344836610712378
V907,1,0.266795240220915
V908,1,0.314330939875788
V909,1,0.307733506647679
V910,1,0.296917924661244
V911,1,0.318586460011289
V912,1,0.280785012785188
V913,1,0.258850679951749
V914,1,0.345111393889994
V915,1,0.335614649973536
V916,1,0.316921614931999
V917,1,0.255245559122145
V918,1,0.235267327581809
V919,1,0.379379735215665
V920,1,0.269178553691319
V921,1,0.248347155531377
V922,1,0.276193029816199
V923,1,0.329245572460664
V924,1,0.245605985312977
V925,1,0.313788049130679
V926,1,0.279179031071052
V927,1,0.326565610147966
V928,1,0.292848495576777
V929,1,0.23222875535744
V930,1,0.319276389381571
V931,1,0.233246754904258
V932,1,0.262507490673954
V933,1,0.26616113728906
V934,1,0.286382837121423
V935,1,0.299436701435937
V936,1,0.283393731055398
V937,1,0.292817825825722
V938,1,0.343464326278877
V939,1,0.25287415459799
V940,1,0.239923569124954
V941,1,0.235196461183122
V942,1,0.321716417245071
V943,1,0.368516210276738
V944,1,0.309271241501236
V945,1,0.309770636995665
V946,1,0.28319572108569
V947,1,0.343050458381128
V948,1,0.230262040499653
V949,1,0.330840722010763
V950,1,0.27396147438813
V951,1,0.327322471737105
V952,1,0.305603138106221
V953,1,0.301312325139108
V954,1,0.377957263866875
V955,1,0.258506431807334
V956,1,0.271797786893458
V957,1,0.364351050188574
V958,1,0.281228561048877
V959,1,0.279445174328671
V960,1,0.373235181140515
V961,1,0.398956336739602
V962,1,0.342749084614624
V963,1,0.34514752616451
V964,1,0.232944888184377
V965,1,0.41738936937449
V966,1,0.308039200886654
V967,1,0.391338654076193
V968,1,0.240336823368523
V969,1,0.332872036970457
V970,1,0.316472554240363
V971,1,0.33743221114743
V972,1,0.356311698707884
V973,1,0.346013586312026
V974,1,0.311067234842682
V975,1,0.310729678304924
V976,1,0.245932999015508
V977,1,0.331992188467495
V978,1,0.326860772290317
V979,1,0.286892541585203
V980,1,0.339769415129524
V981,1,0.211003246045379
V982,1,0.219696724378821
V983,1,0.256199232468234
V984,1,0.260737558783717
V985,1,0.266968419384483
V986,1,0.272776365802088
V987,1,0.308808303682525
V988,1,0.338716116890652
V989,1,0.256468906342349
V990,1,0.381217160919746
V991,1,0.288075248147891
V992,1,0.321524340507736
V993,1,0.278459210075923
V994,1,0.367230473285403
V995,1,0.342236267028127
V996,1,0.253550087549698
V997,1,0.250550238097603
V998,1,0.336003111871221
V999,1,0.286945664631219
V1000,1,0.346151803925849
V1001,1,0.268649790212734
V1002,1,0.386035020749645
V1003,1,0.292951014556522
V1004,1,0.359064018688201
V1005,1,0.365672320415428
V1006,1,0.340318134539118
V1007,1,0.285832890385976
V1008,1,0.270581902552792
V1009,1,0.281687297472502
V1010,1,0.369980466329821
V1011,1,0.233188530297738
V1012,1,0.242324193074481
V1013,1,0.274580384937025
V1014,1,0.310235843713386
V1015,1,0.434041060468942
V1016,1,0.353168196885761
V1017,1,0.384729972466658
V1018,1,0.370196588176839
V1019,1,0.24859472921348
V1020,1,0.269099240520177
V1021,1,0.322325805582537
V1022,1,0.369197257501142
V1023,1,0.440887849020385
V1024,1,0.306915356020113
V1025,1,0.280872146368921
V1026,1,0.319733061419996
V1027,1,0.308496818423563
V1028,1,0.353060248454725
V1029,1,0.329451435935013
V1030,1,0.278114491102187
V1031,1,0.31785889357694
V1032,1,0.259616254104515
V1033,1,0.3533850037646
V1034,1,0.330041354681811
V1035,1,0.422526058184246
V1036,1,0.264299463278917
V1037,1,0.418499139233035
V1038,1,0.269622673979228
V1039,1,0.26026234532884
V1040,1,0.278852736067407
V1041,1,0.358025510108178
V1042,1,0.346492020441218
V1043,1,0.271389864328171
V1044,1,0.298219093541974
V1045,1,0.284713421608814
V1046,1,0.235402330606007
V1047,1,0.237773196894409
V1048,1,0.294263290795229
V1049,1,0.362246249348885
V1050,1,0.288639967736998
V1051,1,0.26127603148808
V1052,1,0.310395190024593
V1053,1,0.231352784100437
V1054,1,0.28026136858837
V1055,1,0.266165612291474
V1056,1,0.279864195901013
V1057,1,0.356233363527011
V1058,1,0.315913188792635
V1059,1,0.335478701539756
V1060,1,0.317418101002787
V1061,1,0.258601804948171
V1062,1,0.392254557684467
V1063,1,0.26604051042294
V1064,1,0.29144526971524
V1065,1,0.283632873705031
V1066,1,0.376909743392787
V1067,1,0.274258256449713
V1068,1,0.273649640583116
V1069,1,0.357789868048954
