county,county_name,stateabbrv,statename,z_relative_mob,z_gini,log_population,log_income,z_segregation_income,log_unemployment,z_uninsured,z_medicare_expenses,log_crime_rate,log_pct_black,log_pct_hispanic,z_obesity,z_smoking,z_exercise
8011,Bent,CO,Colorado,,-0.10980366915464401,-1.5281398972325775,-0.3238086700439453,-0.8477154970169067,-0.08295355636142965,0.16912943124771118,-0.5853601672481235,0.49843589462369486,0.7810106020997933,2.5411992383899973,,,
8013,Boulder,CO,Colorado,-1.7168399095535278,0.059884700924158096,2.3547464909127758,0.3989696502685547,2.3206112384796143,-0.2409213622238564,-0.7716748714447021,-0.4171174047265459,0.42421666778653666,-0.6591107952762671,1.4790616346302314,-1.9710206985473633,-1.3928663730621338,2.213181257247925
8015,Chaffee,CO,Colorado,0.012422246858477592,-0.6103061437606812,-0.5319654976991757,0.030775070190429688,-0.11101572215557098,-0.16394315558933492,0.31731268763542175,-0.9440073887687171,0.22439662613004252,-0.003625805990798092,1.2809503389301582,-1.7894717454910278,-0.49449047446250916,1.4020280838012695
8017,Cheyenne,CO,Colorado,,-1.047441840171814,-2.5171160621089985,0.09688568115234375,-0.8477154970169067,-0.7016240199234414,1.299860954284668,0.32773509717228455,-1.7512660821524282,-1.3703267234731742,1.2253828359546943,,,
8019,Clear Creek,CO,Colorado,,-0.5620614886283875,-1.0871887796088444,0.3590526580810547,0.9361335635185242,-0.33802162009739156,-1.1719695329666138,0.41270842952146924,-0.003139575347008261,-1.7393820542265006,0.48583653697398144,,,
8021,Conejos,CO,Colorado,-1.430053472518921,0.11722584068775177,-1.1913342717101258,-0.2416543960571289,-0.6441607475280762,0.2809907357070518,0.633239209651947,-1.255561779487414,-0.24383457504183248,-2.696108605282409,3.208045036882429,,,
8023,Costilla,CO,Colorado,,-0.7221928834915161,-2.0212834937627164,-0.4264717102050781,-0.43620291352272034,0.5654128949019981,1.9182889461517334,-1.7610285572674564,0.27862970031827494,-1.0188614386488029,3.3454528165760324,,,
8025,Crowley,CO,Colorado,,-0.7777845859527588,-1.6115505017642988,-0.6972322463989258,-0.8477154970169067,0.2071372429702354,0.2997305393218994,-0.5124193917203703,-0.45960720382601217,1.482720468623536,2.247407705873518,,,
8027,Custer,CO,Colorado,,1.1244570016860962,-2.065946233344045,0.1325092315673828,-0.8477154970169067,-0.13344536620640035,0.778246283531189,-1.8534251758332712,-1.103823741301598,-1.5338145750928946,0.053052814096478995,,,
8029,Delta,CO,Colorado,-1.2583376169204712,-0.013641836121678352,0.006692317438266926,0.04680919647216797,-0.6518316268920898,-0.13287745315098043,0.7864285111427307,-1.443392662610618,-0.2146316369619985,-1.1860849517751761,1.5648796869221016,-1.134120225906372,-0.07747256755828857,0.6711675524711609
8031,Denver,CO,Colorado,-0.6519955396652222,2.750159502029419,2.9987460651636493,0.2515535354614258,1.615135908126831,-0.05829439956211324,0.38390839099884033,-0.13837894572713227,1.0113000074776988,1.9173688632081918,2.5875797582569406,-1.4771658182144165,-0.1802220493555069,1.0380996465682983
8033,Dolores,CO,Colorado,,,-2.7076288524249916,-3.0517578125e-05,-0.8477154970169067,0.08158601921535258,1.733259677886963,-1.8501763233719348,0.6606216275198813,-3.377038504498107,0.4800784898700996,,,
8035,Douglas,CO,Colorado,-1.593543291091919,-1.6622744798660278,1.8495875873944634,0.6604633331298828,0.9308554530143738,-0.37439523536228414,-2.009920358657837,0.19550742319138217,-0.6926613648977895,-0.5589992138911315,0.7524143768253608,-1.836549997329712,-2.0456960201263428,2.3062286376953125
8037,Eagle,CO,Colorado,-2.194838523864746,1.9293456077575684,0.40995145414472134,0.45215892791748047,-0.5120043754577637,-0.42012916404270406,0.9077000021934509,-0.6495048145057939,0.5354270140084605,-1.8502279776502677,2.2778420759144113,-2.121379852294922,-1.717442274093628,1.5551307201385498
8039,Elbert,CO,Colorado,-1.6207307577133179,-1.2323598861694336,-0.33025427180832523,0.31417274475097656,0.7170976996421814,-0.3778496821548867,-0.9660284519195557,-0.009592694812349952,-0.47239216171175435,-0.9422288197446891,0.48120620974925,-1.0561821460723877,-1.4367477893829346,1.3960556983947754
8041,El Paso,CO,Colorado,-0.503564715385437,0.24573089182376862,2.9283395567639516,0.18887805938720703,2.983400344848633,-0.10904012519382711,-0.40172111988067627,-0.4176373824372452,0.8224729696664195,1.3726906519960336,1.5565185857715889,-1.3064676523208618,-0.3667384684085846,1.324260950088501
8043,Fremont,CO,Colorado,-0.9599899053573608,-0.31516844034194946,0.512222635158146,-0.2694711685180664,-0.4051953852176666,0.0684203068587852,-0.39206358790397644,-1.2636621687982796,0.31314555801480815,1.2024533492158822,1.4689057184162422,-1.2023590803146362,0.6351837515830994,0.7138435244560242
8045,Garfield,CO,Colorado,-2.477972984313965,-0.21595914661884308,0.4598623392571568,0.15906333923339844,-0.11074957251548767,-0.3889876444961953,1.0897241830825806,-1.2004493147895574,0.6212410131844859,-1.6924994248319694,1.9455371213856025,-1.645618200302124,-0.48572075366973877,1.5172191858291626
8047,Gilpin,CO,Colorado,,,-1.7599487601092498,0.2500009536743164,-0.8477154970169067,-0.3018058379318642,-1.2017439603805542,-0.3308066755451538,0.6902393499764781,-1.1466648239065238,0.5779861522617622,,,
8049,Grand,CO,Colorado,-0.6091182231903076,-0.20907430350780487,-0.7984881314665664,0.2277660369873047,-0.7638229727745056,-0.46245609122776266,0.4399215281009674,0.20085591644035167,-0.13768966995150045,-1.1918347138334342,0.6053672147693916,-1.700777530670166,-0.19632412493228912,1.9483009576797485
8051,Gunnison,CO,Colorado,-1.578918218612671,1.065330147743225,-0.6836564542348658,0.009137153625488281,0.6847206354141235,-0.3622745116379189,0.9904848337173462,-1.1535117828624837,0.18803493179410502,-1.3936777967382499,0.7445066286030098,-2.2202188968658447,-0.7158161401748657,1.9836846590042114
8053,Hinsdale,CO,Colorado,,,-3.5552883110804636,0.19738483428955078,-0.8477154970169067,-0.2888804515030312,0.4391498565673828,-0.5623945696390183,-1.406241019591393,-5.06768651946569,-0.450035302549334,,,
8055,Huerfano,CO,Colorado,-1.6717231273651123,0.10339891910552979,-1.2575249505597252,-0.20692157745361328,-0.1032608300447464,0.3004118363235069,0.39352527260780334,-0.3157302607771535,-0.6594820817556997,0.5199650865625314,2.6913671804371164,,,
8057,Jackson,CO,Colorado,,,-2.8640416695784925,-0.018485069274902344,-0.8477154970169067,-0.30739723044895406,1.160888433456421,-1.0636807017087755,-0.7111931642141958,-5.06768651946569,1.0085405422153755,-1.8710525035858154,-0.42610716819763184,1.8432899713516235
8059,Jefferson,CO,Colorado,-1.2216545343399048,-0.5728920102119446,2.94774082719616,0.4223146438598633,2.5188093185424805,-0.3083916743423867,-0.7232232689857483,-0.16139423897618124,0.4297761122140269,-0.6632511425186225,1.4296255422535225,-1.5569418668746948,-0.5658550262451172,1.7020338773727417
8061,Kiowa,CO,Colorado,,,-2.8359060218661725,-0.023342132568359375,-0.8477154970169067,-0.5304518778946328,0.17090469598770142,0.9395008487924662,-0.5161853631582876,-1.1693198341299125,0.27750149497416454,,,
8063,Kit Carson,CO,Colorado,-1.1501027345657349,0.005781262647360563,-1.2387503803264135,-0.004256248474121094,-0.7413303256034851,-0.6515830596115517,1.4244390726089478,0.17991541615896328,-0.19641836486727193,0.06673786459674158,1.7470298124256416,,,
8065,Lake,CO,Colorado,0.10337542742490768,-1.0247461795806885,-1.2639049645449614,-0.02008533477783203,-0.7157395482063293,-0.16424070197605367,1.4143223762512207,-0.355238294532605,-0.7018919786062856,-2.3358558672834464,2.7192302061023996,-1.7445429563522339,1.878420352935791,0.08810599148273468
8067,La Plata,CO,Colorado,-2.2198245525360107,0.39091041684150696,0.4632818474448861,0.1080169677734375,-0.24393007159233093,-0.3822477896835732,0.1829482465982437,-1.4479398136654906,0.40118877090543315,-1.7604575413633414,1.4739752126636787,-2.074056386947632,-0.44589152932167053,1.9249528646469116
8069,Larimer,CO,Colorado,-1.230785608291626,-0.1306157261133194,2.2078531548369735,0.22857379913330078,1.6542905569076538,-0.3810728629257607,-0.5182444453239441,-0.699479992424443,0.4015759626778941,-0.9719935912061759,1.2451534582081123,-1.748451828956604,-0.8644952178001404,1.706908941268921
8071,Las Animas,CO,Colorado,-0.6843814849853516,-0.16547873616218567,-0.597810129401072,0.033211708068847656,-0.3162694275379181,-0.03230987388157125,0.2133934497833252,-1.3899636377158637,0.9245475927743296,-1.5356135624815055,2.8565194917621897,-0.4826499819755554,0.33821365237236023,-0.2480737268924713
8073,Lincoln,CO,Colorado,-1.2030729055404663,0.267194002866745,-1.5134106280476072,-0.23021793365478516,-0.7883374691009521,-0.4541455348160195,0.43995124101638794,0.5854566859216809,-0.4035964807119985,1.1258367043565682,1.2750842882099434,,,
8075,Logan,CO,Colorado,-0.2866406738758087,0.7709876298904419,-0.2989459884976231,-0.10760116577148438,0.04188782349228859,-0.4016884406235146,0.16268356144428253,-0.9041204257586942,0.2932438055428843,0.23287174521197596,1.6080591989460273,-0.31426891684532166,0.4966830313205719,0.5783931612968445
8077,Mesa,CO,Colorado,-1.1671103239059448,0.4913073778152466,1.4362200767358235,0.08457088470458984,1.2579907178878784,-0.2033988078262734,0.26401010155677795,-1.5398208399668867,1.1022271315011363,-1.3896610397268363,1.4366970373096748,-1.1596416234970093,-0.20513875782489777,1.0644062757492065
8079,Mineral,CO,Colorado,,,-3.5046914616860825,0.33386993408203125,-0.8477154970169067,-0.23239956695102926,0.7844401001930237,-0.8711287327908948,-1.4568377336111684,-5.06768651946569,-0.15232547989460987,,,
8081,Moffat,CO,Colorado,-1.5243171453475952,-1.2934101819992065,-0.7405620043922774,0.02830791473388672,-0.44488853216171265,-0.19023762542270894,-0.08117320388555527,-0.36794174249328127,0.4703807035836558,-2.5108921784330436,1.3788278413715644,-0.44282618165016174,0.9026806354522705,0.4642483592033386
8083,Montezuma,CO,Colorado,-1.337066650390625,-0.017154227942228317,-0.1486206864487425,0.009215354919433594,-0.26529061794281006,-0.07089315253757711,0.6006686091423035,-1.348560957687549,-0.025416930541100058,-2.502059485333068,1.3828370881977363,-1.0728509426116943,-0.3925522267818451,0.8722905516624451
8085,Montrose,CO,Colorado,-0.6662427186965942,-0.03400515764951706,0.18994754758622,0.02680206298828125,-0.10025887191295624,-0.07295618850254293,0.7010106444358826,-1.5892493658461522,0.27347318328946635,-1.917906071560485,1.8303935838642402,-1.3219958543777466,-0.5521025061607361,0.5323598980903625
8087,Morgan,CO,Colorado,-0.17749366164207458,-0.5167853832244873,-0.017415749498473687,-0.061211585998535156,-0.6143616437911987,-0.38934813338779684,0.9243656396865845,-0.3174944559951643,0.28699485458463236,-2.0242004650999137,2.5718255353870676,-0.47944724559783936,0.2359350174665451,-0.04107445850968361
8089,Otero,CO,Colorado,0.3143555521965027,-0.052166469395160675,-0.3084033663500456,-0.09157943725585938,-0.059325460344552994,-0.014909370723001913,0.2013748288154602,-0.742025672171469,0.7979125181588511,-1.0667338627744742,2.7595877958240793,0.7414312958717346,0.26135385036468506,-0.6453237533569336
8091,Ouray,CO,Colorado,,-0.6714285016059875,-1.9999457497074964,0.291839599609375,-0.8477154970169067,-0.4688097079422402,0.6395299434661865,-1.9376592855382901,-0.322526534422936,-2.9861095208097526,0.5335960699024482,,,
8093,Park,CO,Colorado,-2.6723475456237793,-1.2186208963394165,-0.6438323779337267,0.2449331283569336,-0.047488342970609665,-0.30301414329075094,0.07088884711265564,-0.6893607177408534,-1.273174842223229,-1.2361423629690238,0.5961423231067939,-2.093041181564331,-0.14319047331809998,1.9667972326278687
8095,Phillips,CO,Colorado,0.6184458136558533,-0.69659423828125,-1.8199429311325002,0.061370849609375,-0.8284091949462891,-0.5160282691147255,1.0987911224365234,2.8272642755238517,-0.36899765334993795,-2.0674999016691276,1.5969133687916084,-1.0360894203186035,-0.0175409484654665,0.35134124755859375
