sim,q,diff
V331,1,-0.415262056653617
V332,1,-0.522986554022069
V333,1,-0.464731428832124
V334,1,-0.452326453744647
V335,1,-0.496721675479009
V336,1,-0.480398556721582
V337,1,-0.401110399650506
V338,1,-0.569578192342235
V339,1,-0.494769252811125
V340,1,-0.474574655439653
V341,1,-0.487640029150811
V342,1,-0.47082215589576
V343,1,-0.450290143446253
V344,1,-0.533414165819764
V345,1,-0.505692175576968
V346,1,-0.558952298006176
V347,1,-0.472848613250463
V348,1,-0.483612962723214
V349,1,-0.4695795146948
V350,1,-0.512345351205781
V351,1,-0.470518661823178
V352,1,-0.501040411710477
V353,1,-0.438172645477138
V354,1,-0.549628015304066
V355,1,-0.472590077704467
V356,1,-0.459389457740286
V357,1,-0.518614081198095
V358,1,-0.42860601943012
V359,1,-0.486099900060864
V360,1,-0.490928921662118
V361,1,-0.437105666095874
V362,1,-0.446318430879558
V363,1,-0.473212829104028
V364,1,-0.533943106413645
V365,1,-0.535182910158767
V366,1,-0.50126198808195
V367,1,-0.502049253055205
V368,1,-0.506503595282737
V369,1,-0.500919353986319
V370,1,-0.434547000480194
V371,1,-0.461521964710371
V372,1,-0.522441677650193
V373,1,-0.482897671034962
V374,1,-0.469168253222946
V375,1,-0.470705594815712
V376,1,-0.510494955474854
V377,1,-0.497402441318371
V378,1,-0.437995906093789
V379,1,-0.529970166538547
V380,1,-0.510389991373828
V381,1,-0.460265996553432
V382,1,-0.489556649721138
V383,1,-0.456491958633762
V384,1,-0.490005347393023
V385,1,-0.480642042428173
V386,1,-0.531290666560707
V387,1,-0.47082841769344
V388,1,-0.547051540197941
V389,1,-0.543435164769008
V390,1,-0.483834911332608
V391,1,-0.576316420294717
V392,1,-0.543566348805982
V393,1,-0.512935358301263
V394,1,-0.470119282171808
V395,1,-0.475790969929278
V396,1,-0.564377743779247
V397,1,-0.453394457826661
V398,1,-0.430577649319062
V399,1,-0.516972480064126
V400,1,-0.491483913298936
V401,1,-0.573096018472256
V402,1,-0.489569441323397
V403,1,-0.499995779558532
V404,1,-0.484936142767467
V405,1,-0.468656329272193
V406,1,-0.494538755756366
V407,1,-0.5300620210039
V408,1,-0.462795031059258
V409,1,-0.506015048827194
V410,1,-0.418117492722516
V411,1,-0.430637990361475
V412,1,-0.474265571178435
V413,1,-0.460140964022145
V414,1,-0.420531117868251
V415,1,-0.553151618489096
V416,1,-0.519992507755504
V417,1,-0.557048808254891
V418,1,-0.464222122363566
V419,1,-0.520974741953637
V420,1,-0.482515975977776
V421,1,-0.515691651713382
V422,1,-0.490486514432377
V423,1,-0.525620958685963
V424,1,-0.503762139993697
V425,1,-0.471292027936514
V426,1,-0.546292199077342
V427,1,-0.484413131474469
V428,1,-0.447132665434012
V429,1,-0.548298025398879
V430,1,-0.552551734099268
V431,1,-0.543696964695755
V432,1,-0.532386526874191
V433,1,-0.475048997575783
V434,1,-0.513212236847963
V435,1,-0.524676252907923
V436,1,-0.50404309829527
V437,1,-0.440797056936262
V438,1,-0.572049120589114
V439,1,-0.505612414973982
V440,1,-0.520112179300924
V441,1,-0.521956957178432
V442,1,-0.527516651061092
V443,1,-0.563050805451496
V444,1,-0.413320124824296
V445,1,-0.566720767775749
V446,1,-0.465829867636487
V447,1,-0.460962370516583
V448,1,-0.516626762729416
V449,1,-0.465347379216411
V450,1,-0.463167573231431
V451,1,-0.458577036818014
V452,1,-0.463659001261121
V453,1,-0.462906917633774
V454,1,-0.526910738888489
V455,1,-0.519205542640336
V456,1,-0.465006496455388
V457,1,-0.435213299012744
V458,1,-0.490773785901908
V459,1,-0.513794901310959
V460,1,-0.438658188161483
V461,1,-0.521541213331375
V462,1,-0.530393289891038
V463,1,-0.437586535653566
V464,1,-0.420745410365839
V465,1,-0.500226732597028
V466,1,-0.529547714487634
V467,1,-0.520015668653599
V468,1,-0.482407454113769
V469,1,-0.485679258831411
V470,1,-0.510789124158066
V471,1,-0.458347162797551
V472,1,-0.449517497618459
V473,1,-0.472452761756614
V474,1,-0.488152324839064
V475,1,-0.549744960933666
V476,1,-0.503418113804713
V477,1,-0.516481263264154
V478,1,-0.4723250599681
V479,1,-0.418899493583794
V480,1,-0.469573651436974
V481,1,-0.462996652332095
V482,1,-0.514742610381717
V483,1,-0.484496708667479
V484,1,-0.497933471038991
V485,1,-0.468448871481513
V486,1,-0.569367523423836
V487,1,-0.520652469455698
V488,1,-0.602273923028534
V489,1,-0.47553090318057
V490,1,-0.527701318634058
V491,1,-0.551779814059927
V492,1,-0.475068659980039
V493,1,-0.567025244416854
V494,1,-0.564376093178382
V495,1,-0.491006714849078
V496,1,-0.516422430238492
V497,1,-0.569687493119446
V498,1,-0.441662686017466
V499,1,-0.468068222021046
V500,1,-0.510720811915491
V501,1,-0.478806892758385
V502,1,-0.523650277864249
V503,1,-0.497796395866558
V504,1,-0.476938364846291
V505,1,-0.550190130631052
V506,1,-0.533151587788879
V507,1,-0.501328154132011
V508,1,-0.548910268937732
V509,1,-0.466708265398665
V510,1,-0.476786417808754
V511,1,-0.575583112507715
V512,1,-0.528888314087155
V513,1,-0.50578023630311
V514,1,-0.507293023686842
V515,1,-0.531526736897661
V516,1,-0.530201614537575
V517,1,-0.574139182052477
V518,1,-0.484653129043636
V519,1,-0.474249365392012
V520,1,-0.516588620159368
V521,1,-0.523125065562141
V522,1,-0.491382199468404
V523,1,-0.507372127739245
V524,1,-0.468322940199315
V525,1,-0.493900991206388
V526,1,-0.464299838031053
V527,1,-0.395623603921536
V528,1,-0.429393337493949
V529,1,-0.493882004652363
V530,1,-0.421678622561004
V531,1,-0.502159513300725
V532,1,-0.520819047935717
V533,1,-0.515305894939402
V534,1,-0.535932166441555
V535,1,-0.502531879776456
V536,1,-0.40376328737527
V537,1,-0.492828225572211
V538,1,-0.422196708444773
V539,1,-0.479643080640159
V540,1,-0.443603828076007
V541,1,-0.52317338543692
V542,1,-0.448194254323852
V543,1,-0.500463236040318
V544,1,-0.51956768429794
V545,1,-0.445960748054901
V546,1,-0.505677650391277
V547,1,-0.481981274539052
V548,1,-0.503095933653469
V549,1,-0.415002188021745
V550,1,-0.427621378329519
V551,1,-0.539009244174551
V552,1,-0.491237141266964
V553,1,-0.421566524626613
V554,1,-0.520026505477091
V555,1,-0.498849674457645
V556,1,-0.485262573584564
V557,1,-0.451565760649373
V558,1,-0.483409127961025
V559,1,-0.496773690127739
V560,1,-0.454077623137764
V561,1,-0.489112265675928
V562,1,-0.542993264208974
V563,1,-0.465315964332277
V564,1,-0.465739918688698
V565,1,-0.461183961702858
V566,1,-0.500087251973696
V567,1,-0.543206159085557
V568,1,-0.520689896539622
V569,1,-0.524802216870597
V570,1,-0.54267775358511
V571,1,-0.512406505018447
V572,1,-0.481122110160669
V573,1,-0.463742080703668
V574,1,-0.496000622643663
V575,1,-0.434934449628514
V576,1,-0.406596866110277
V577,1,-0.439171892351581
V578,1,-0.542787800161534
V579,1,-0.504239941816948
V580,1,-0.461551925756154
V581,1,-0.487477929960107
V582,1,-0.572884847894812
V583,1,-0.473903150577584
V584,1,-0.493835202673694
V585,1,-0.518438178227996
V586,1,-0.537615690617585
V587,1,-0.529337960904499
V588,1,-0.48539350164144
V589,1,-0.501567936033581
V590,1,-0.475446189889752
V591,1,-0.499578744849544
V592,1,-0.464051810917582
V593,1,-0.547476580073862
V594,1,-0.557581596743518
V595,1,-0.484161068119263
V596,1,-0.478647857397405
V597,1,-0.484248094761099
V598,1,-0.49571974580789
V599,1,-0.52942812648115
V600,1,-0.471380379227398
V601,1,-0.507010262291431
V602,1,-0.578779404181546
V603,1,-0.480280333350081
V604,1,-0.472319613781622
V605,1,-0.481292002205066
V606,1,-0.408007208058621
V607,1,-0.499745745475849
V608,1,-0.49640098373213
V609,1,-0.465153527347667
V610,1,-0.460112454073666
V611,1,-0.396280603052077
V612,1,-0.522784658260775
V613,1,-0.500251954718337
V614,1,-0.46159989580012
V615,1,-0.497658329796721
V616,1,-0.459010119532877
V617,1,-0.522788673761554
V618,1,-0.430987679043469
V619,1,-0.473457451927345
V620,1,-0.398164338461257
V621,1,-0.494458929244672
V622,1,-0.50173939227318
V623,1,-0.522771221919626
V624,1,-0.400523179136655
V625,1,-0.464952196583525
V626,1,-0.504702782714034
V627,1,-0.445466201951874
V628,1,-0.556652030405701
V629,1,-0.546686080888009
V630,1,-0.470964625883426
V631,1,-0.48537576504458
V632,1,-0.457274504877788
V633,1,-0.476574723822324
V634,1,-0.504296845352187
V635,1,-0.517391566478196
V636,1,-0.489381637768403
V637,1,-0.479487628441063
V638,1,-0.472089638200913
V639,1,-0.483708864671954
V640,1,-0.504480590702542
V641,1,-0.469856004684402
V642,1,-0.494595936832369
V643,1,-0.575882923444709
V644,1,-0.544583342571528
V645,1,-0.442262987936147
V646,1,-0.496899521787057
V647,1,-0.391080124581592
V648,1,-0.444109363553736
V649,1,-0.499122521475442
V650,1,-0.440649531610447
V651,1,-0.466368018448819
V652,1,-0.414221747560248
V653,1,-0.551373483868744
V654,1,-0.476413419625828
V655,1,-0.47718375618858
V656,1,-0.543416886531901
V657,1,-0.562864079840978
V658,1,-0.420305259062388
V659,1,-0.432857461095324
V660,1,-0.412290153032728
V661,1,-0.450578852715168
V662,1,-0.503548461896401
V663,1,-0.497247212275738
V664,1,-0.513654507700466
V665,1,-0.453156301065704
V666,1,-0.530602742604287
V667,1,-0.502071093021471
V668,1,-0.459444795135084
V669,1,-0.512458835253597
V670,1,-0.465505705764244
V671,1,-0.519288646443471
V672,1,-0.462697025636331
V673,1,-0.585714316351726
V674,1,-0.466198459588526
V675,1,-0.543523576971751
V676,1,-0.578161346124489
V677,1,-0.523700515783631
V678,1,-0.494437435470687
V679,1,-0.499522654650122
V680,1,-0.478883157027468
V681,1,-0.500033240303893
V682,1,-0.53971503316906
V683,1,-0.569791004812359
V684,1,-0.484990892163452
V685,1,-0.513805693443828
V686,1,-0.504229838624653
V687,1,-0.447972729355683
V688,1,-0.432389813909552
V689,1,-0.551763631550216
V690,1,-0.497564330675544
V691,1,-0.543744167732541
V692,1,-0.489795629547274
V693,1,-0.498006514165098
V694,1,-0.490497728285064
V695,1,-0.492389072650568
V696,1,-0.413886689705421
V697,1,-0.472158957723039
V698,1,-0.416765822324919
V699,1,-0.461634115287438
V700,1,-0.505331437819905
V701,1,-0.529641463205195
V702,1,-0.428554448514902
V703,1,-0.470274504564628
V704,1,-0.50530693439984
V705,1,-0.475093883145576
V706,1,-0.501768076080722
V707,1,-0.487856790922265
V708,1,-0.49528670211798
V709,1,-0.488785873491253
V710,1,-0.485793291018183
V711,1,-0.457130608728079
V712,1,-0.459894777940306
V713,1,-0.533114616508456
V714,1,-0.454211970376321
V715,1,-0.450256521338915
V716,1,-0.488530019866929
V717,1,-0.465842338757668
V718,1,-0.460005197284744
V719,1,-0.464996650256211
V720,1,-0.503575681205192
V721,1,-0.505593749750602
V722,1,-0.49015269687051
V723,1,-0.475841533005976
V724,1,-0.456760544268335
V725,1,-0.493940018536037
V726,1,-0.467181564466088
V727,1,-0.471746721921079
V728,1,-0.464269214546249
V729,1,-0.462964017521571
V730,1,-0.468441222467561
V731,1,-0.511129046049135
V732,1,-0.462438338586082
V733,1,-0.526138043026037
V734,1,-0.489372971678208
V735,1,-0.421837365606734
V736,1,-0.433086847409243
V737,1,-0.452571283294191
V738,1,-0.409868224601098
V739,1,-0.460140378033429
V740,1,-0.436498420976776
V741,1,-0.443130273371338
V742,1,-0.496508412221175
V743,1,-0.503219760834639
V744,1,-0.447428238493515
V745,1,-0.430705423498438
V746,1,-0.459529395562655
V747,1,-0.455945176927386
V748,1,-0.422223057101675
V749,1,-0.453583910003445
V750,1,-0.41937526109507
V751,1,-0.349042714478387
V752,1,-0.417856825703836
V753,1,-0.448023829508742
V754,1,-0.53338901869931
V755,1,-0.503160300198431
V756,1,-0.484075925771478
V757,1,-0.522882618998125
V758,1,-0.453275513259797
V759,1,-0.528550079508435
V760,1,-0.505639873813792
V761,1,-0.444233352237305
V762,1,-0.474437175681075
V763,1,-0.434428637768207
V764,1,-0.492881842038031
V765,1,-0.460313632920247
V766,1,-0.465545501176123
V767,1,-0.459756627058042
V768,1,-0.416822340589093
V769,1,-0.453303574014058
V770,1,-0.507953062248319
V771,1,-0.423846101194584
V772,1,-0.442303531167198
V773,1,-0.437098094525439
V774,1,-0.472512263184129
V775,1,-0.450531069841333
V776,1,-0.484870758761872
V777,1,-0.449587313312264
V778,1,-0.423207919374718
V779,1,-0.44346954186851
V780,1,-0.426917834223616
V781,1,-0.520473082505333
V782,1,-0.499611021654985
V783,1,-0.439666674189738
V784,1,-0.446753474276861
V785,1,-0.44358422934161
V786,1,-0.426678591086557
V787,1,-0.424185771592875
V788,1,-0.472245687539015
V789,1,-0.49023502348868
V790,1,-0.404605789922314
V791,1,-0.445673495560598
V792,1,-0.560683795860967
V793,1,-0.544315461808338
V794,1,-0.519503676943742
V795,1,-0.461436439197655
V796,1,-0.560411911729133
V797,1,-0.413258668577285
V798,1,-0.504484169738063
V799,1,-0.505244006117394
V800,1,-0.50301086783891
V801,1,-0.557209263867804
V802,1,-0.511237352044617
V803,1,-0.579298838055792
V804,1,-0.477835764587326
V805,1,-0.513234250693529
V806,1,-0.453878858539653
V807,1,-0.537916694413312
V808,1,-0.466068932984783
V809,1,-0.468699443149532
V810,1,-0.465485349053111
V811,1,-0.517607790438987
V812,1,-0.47539908024541
V813,1,-0.528154138220103
V814,1,-0.437812987312128
V815,1,-0.414991244207613
V816,1,-0.491843765770312
V817,1,-0.50740964370857
V818,1,-0.489429517936728
V819,1,-0.506603101122821
V820,1,-0.452265991043674
V821,1,-0.452311945363533
V822,1,-0.582532108777258
V823,1,-0.531873216812201
V824,1,-0.515740528999601
V825,1,-0.523267769625676
V826,1,-0.535371232635441
V827,1,-0.492703523896111
V828,1,-0.482696689689135
V829,1,-0.496643756842374
V830,1,-0.473008433449749
V831,1,-0.530794162819333
V832,1,-0.480596046045406
V833,1,-0.455473474924276
V834,1,-0.455348316527875
V835,1,-0.536873004900187
V836,1,-0.512327924117074
V837,1,-0.584710584690782
V838,1,-0.506758232044007
V839,1,-0.473007847208976
V840,1,-0.502078975925898
V841,1,-0.470509380010327
V842,1,-0.519418963400071
V843,1,-0.533339922795292
V844,1,-0.511550529083053
V845,1,-0.505607126591229
V846,1,-0.532931536839016
V847,1,-0.515769219755313
V848,1,-0.480964476848428
V849,1,-0.464084321239639
V850,1,-0.439782876773222
V851,1,-0.506486449608318
V852,1,-0.401993481009555
V853,1,-0.477449022700895
V854,1,-0.416802981800657
V855,1,-0.489285479309189
V856,1,-0.467994043243209
V857,1,-0.537510402149209
V858,1,-0.585503430523957
V859,1,-0.510179223809061
V860,1,-0.479350760884842
V861,1,-0.522651278207789
V862,1,-0.472004088329598
V863,1,-0.515707209766745
V864,1,-0.487402951567603
V865,1,-0.491671562688595
V866,1,-0.489076691120076
V867,1,-0.489551295635209
V868,1,-0.489073643843611
V869,1,-0.442025802958227
V870,1,-0.536866047635897
V871,1,-0.487188267184862
V872,1,-0.452018712053615
V873,1,-0.526729012750479
V874,1,-0.541216017450211
V875,1,-0.430258122120378
V876,1,-0.539673346303403
V877,1,-0.488097626728333
V878,1,-0.428337376368489
V879,1,-0.485805072941716
V880,1,-0.504081467700004
V881,1,-0.469539251766264
V882,1,-0.509591497468691
V883,1,-0.493534092753194
V884,1,-0.487532537972768
V885,1,-0.549417394961722
V886,1,-0.511669931785477
V887,1,-0.487770603174383
V888,1,-0.515684868602591
V889,1,-0.429500338125976
V890,1,-0.472901372210245
V891,1,-0.511149211112198
V892,1,-0.498600106151756
V893,1,-0.492005536566367
V894,1,-0.464330786808745
V895,1,-0.471939816673839
V896,1,-0.473596266982028
V897,1,-0.477870232749211
V898,1,-0.582315565068598
V899,1,-0.426803597104026
V900,1,-0.489341558348187
V901,1,-0.52122987108595
V902,1,-0.50301707351322
V903,1,-0.484484482173897
V904,1,-0.429901899633279
V905,1,-0.471744943914871
V906,1,-0.401979587734388
V907,1,-0.467287997533276
V908,1,-0.474747232540253
V909,1,-0.420237640593498
V910,1,-0.518445517473012
V911,1,-0.523627289912341
V912,1,-0.503937658943656
V913,1,-0.38726654139171
V914,1,-0.567264196033392
V915,1,-0.535386839038665
V916,1,-0.451201958727069
V917,1,-0.428133611636483
V918,1,-0.49038225514883
V919,1,-0.459325375605104
V920,1,-0.472806769701279
V921,1,-0.450243311735235
V922,1,-0.510491086246262
V923,1,-0.502833524143071
V924,1,-0.464224343713653
V925,1,-0.458223505470514
V926,1,-0.472760680267044
V927,1,-0.536669962231798
V928,1,-0.464879078837328
V929,1,-0.511016179242944
V930,1,-0.452767741100303
V931,1,-0.49534319254542
V932,1,-0.511489859044062
V933,1,-0.603786924183794
V934,1,-0.546863449468233
V935,1,-0.542173206317969
V936,1,-0.414728918498653
V937,1,-0.41819284256475
V938,1,-0.535929961539111
V939,1,-0.590495696213495
V940,1,-0.505608630942433
V941,1,-0.494764932511203
V942,1,-0.52280841874952
V943,1,-0.484113239471782
V944,1,-0.449803763177783
V945,1,-0.490133045030589
V946,1,-0.511089236520348
V947,1,-0.536865834958761
V948,1,-0.48958747469122
V949,1,-0.419443046464806
V950,1,-0.44252070208735
V951,1,-0.479100812807957
V952,1,-0.543819816721452
V953,1,-0.473349226915929
V954,1,-0.461038520640301
V955,1,-0.522410222624629
V956,1,-0.453808196391492
V957,1,-0.530226237495839
V958,1,-0.547554636013288
V959,1,-0.469816378049842
V960,1,-0.515588442433582
V961,1,-0.509133049112407
V962,1,-0.455200875667558
V963,1,-0.511023558112456
V964,1,-0.488840498364127
V965,1,-0.490563597418102
V966,1,-0.513110496514656
V967,1,-0.519876706911546
V968,1,-0.525878024440345
V969,1,-0.461368945130914
V970,1,-0.453673480114588
V971,1,-0.520494947921264
V972,1,-0.486591232649332
V973,1,-0.515613636170045
V974,1,-0.468999268272029
V975,1,-0.482678119624239
V976,1,-0.553812423082221
V977,1,-0.480288763907055
V978,1,-0.48032335895158
V979,1,-0.492475197754743
V980,1,-0.398010616944006
V981,1,-0.492608597699658
V982,1,-0.507897862703487
V983,1,-0.473395089589843
V984,1,-0.438847037519452
V985,1,-0.525570015219032
V986,1,-0.606953130758484
V987,1,-0.449081221911456
V988,1,-0.491309877872695
V989,1,-0.472825962688333
V990,1,-0.507996067918455
V991,1,-0.528690030348272
V992,1,-0.498686839697925
V993,1,-0.502355270696612
V994,1,-0.458274026203924
V995,1,-0.522741709066935
V996,1,-0.460445333766899
V997,1,-0.487910826677265
V998,1,-0.482318063619914
