sim,q,diff
V308,1,0.523513853514487
V309,1,0.378533628310265
V310,1,0.439738414678743
V311,1,0.42152784158715
V312,1,0.43657323037101
V313,1,0.425193394427083
V314,1,0.468930408649896
V315,1,0.438234667772619
V316,1,0.523338375905396
V317,1,0.50357349260598
V318,1,0.547767287604884
V319,1,0.446547983621272
V320,1,0.507951760255054
V321,1,0.424826150860554
V322,1,0.390107600516728
V323,1,0.448140431035526
V324,1,0.379955410003888
V325,1,0.44965135568269
V326,1,0.379927634903751
V327,1,0.440872382570987
V328,1,0.440558151959777
V329,1,0.520663130123495
V330,1,0.472712597984852
V331,1,0.457036527665977
V332,1,0.431731065474551
V333,1,0.489991360533807
V334,1,0.436763527330911
V335,1,0.473668098499203
V336,1,0.459188106973187
V337,1,0.462783574363996
V338,1,0.402381064017163
V339,1,0.478083497817636
V340,1,0.457499305872688
V341,1,0.455389917461602
V342,1,0.411390908185041
V343,1,0.416526185882447
V344,1,0.409644003066418
V345,1,0.468805928836176
V346,1,0.433255354299007
V347,1,0.416237455718445
V348,1,0.467982678662139
V349,1,0.470740171309885
V350,1,0.424028038229395
V351,1,0.451203899543316
V352,1,0.422854955213865
V353,1,0.431471513351724
V354,1,0.488899743128542
V355,1,0.438555609705034
V356,1,0.452255314567353
V357,1,0.431742802657425
V358,1,0.426575502026381
V359,1,0.452824219125787
V360,1,0.524020803779706
V361,1,0.364477988189407
V362,1,0.477466444398345
V363,1,0.444300388789173
V364,1,0.461985072162619
V365,1,0.476298996347126
V366,1,0.481003060911704
V367,1,0.431011324943924
V368,1,0.431278181424219
V369,1,0.509935695131745
V370,1,0.490506081894196
V371,1,0.35547112302379
V372,1,0.428592973972371
V373,1,0.481699936500803
V374,1,0.441249277550241
V375,1,0.452844259388044
V376,1,0.45545383929516
V377,1,0.462478863444588
V378,1,0.49517257697525
V379,1,0.487185540664058
V380,1,0.441457464215546
V381,1,0.430488573959693
V382,1,0.444133742451015
V383,1,0.43491770023239
V384,1,0.418522305997669
V385,1,0.455047635232191
V386,1,0.40888950164026
V387,1,0.473147954676577
V388,1,0.464200230522408
V389,1,0.50885099154948
V390,1,0.408707737069776
V391,1,0.343454865455783
V392,1,0.47092698177886
V393,1,0.418337696748779
V394,1,0.406616511363822
V395,1,0.466666539116645
V396,1,0.48000674726967
V397,1,0.455125928487462
V398,1,0.439132010118442
V399,1,0.462384367318649
V400,1,0.432404966155033
V401,1,0.435007446677886
V402,1,0.477944371507704
V403,1,0.400136324243604
V404,1,0.457549752804411
V405,1,0.480995969192563
V406,1,0.435681086932334
V407,1,0.361602283986102
V408,1,0.463818672580999
V409,1,0.43440661334553
V410,1,0.359961239867488
V411,1,0.495344072418646
V412,1,0.438613449231681
V413,1,0.430509100605931
V414,1,0.459998994380555
V415,1,0.433407693962948
V416,1,0.451726629877271
V417,1,0.360576221835288
V418,1,0.436337924924629
V419,1,0.462478807657348
V420,1,0.410526276669032
V421,1,0.405439494245627
V422,1,0.417890686435058
V423,1,0.417399299909206
V424,1,0.523819472767457
V425,1,0.406779877281963
V426,1,0.522249397460712
V427,1,0.513045575310656
V428,1,0.420084378135257
V429,1,0.419224610153776
V430,1,0.470166604540736
V431,1,0.443840218168404
V432,1,0.467412401932563
V433,1,0.442588345839667
V434,1,0.461471830889693
V435,1,0.455649271866065
V436,1,0.478093341270366
V437,1,0.394838528465669
V438,1,0.481932930365787
V439,1,0.458757689260338
V440,1,0.439111350146078
V441,1,0.4251614980911
V442,1,0.502884398883225
V443,1,0.472254409941201
V444,1,0.376819647317262
V445,1,0.459123009567534
V446,1,0.462871252051684
V447,1,0.48313655933643
V448,1,0.469240793542426
V449,1,0.38257642361647
V450,1,0.405719658400784
V451,1,0.426238149302208
V452,1,0.446562670074272
V453,1,0.455175725928086
V454,1,0.400307451652679
V455,1,0.491774925379644
V456,1,0.417525349326468
V457,1,0.469144029267895
V458,1,0.509869049489325
V459,1,0.384693786248178
V460,1,0.407769996221447
V461,1,0.383824871350285
V462,1,0.422284484297876
V463,1,0.450453233107595
V464,1,0.429261285105284
V465,1,0.48513303673667
V466,1,0.462005396295737
V467,1,0.445237194660095
V468,1,0.460541392350592
V469,1,0.477567041966339
V470,1,0.505636117567903
V471,1,0.501443591191304
V472,1,0.481404337331682
V473,1,0.397165010876904
V474,1,0.439046808722324
V475,1,0.403129133277673
V476,1,0.435351669253365
V477,1,0.383480780924174
V478,1,0.459108322171289
V479,1,0.442940338684977
V480,1,0.478091147708511
V481,1,0.446498447847858
V482,1,0.45703172783908
V483,1,0.470605090185799
V484,1,0.433296131518432
V485,1,0.485041157342991
V486,1,0.444813095164406
V487,1,0.435665542984182
V488,1,0.407493037855033
V489,1,0.483404510159389
V490,1,0.50900923594844
V491,1,0.389825657194336
V492,1,0.462715564304645
V493,1,0.477205899866206
V494,1,0.450999789599948
V495,1,0.493298665403785
V496,1,0.433336026393846
V497,1,0.39738069909771
V498,1,0.501328110338619
V499,1,0.421489346361355
V500,1,0.464854678154552
V501,1,0.452208790150479
V502,1,0.54137233663046
V503,1,0.4737661550718
V504,1,0.450985240610009
V505,1,0.432809039981251
V506,1,0.444121526484508
V507,1,0.53924610701155
V508,1,0.469601899141992
V509,1,0.438006635503797
V510,1,0.497829130272947
V511,1,0.482751624498391
V512,1,0.454778836210807
V513,1,0.446442340889675
V514,1,0.46882310334172
V515,1,0.408012639480916
V516,1,0.45733059758426
V517,1,0.421684780699124
V518,1,0.471384632303582
V519,1,0.470341972205318
V520,1,0.458935735481433
V521,1,0.449800336380406
V522,1,0.459130888021591
V523,1,0.425322298768876
V524,1,0.466311674548138
V525,1,0.509688136979065
V526,1,0.43577278728776
V527,1,0.43715613535899
V528,1,0.399019908060993
V529,1,0.514268821681142
V530,1,0.485232830512331
V531,1,0.468200901850238
V532,1,0.441290479566931
V533,1,0.435720640030937
V534,1,0.416093542862498
V535,1,0.475969904312521
V536,1,0.406529398730356
V537,1,0.472068853455411
V538,1,0.447622862983152
V539,1,0.45459388156749
V540,1,0.412814613405217
V541,1,0.532457811145591
V542,1,0.472684906999078
V543,1,0.486504459462012
V544,1,0.440515329345928
V545,1,0.433748214268647
V546,1,0.484684732604563
V547,1,0.436216580809599
V548,1,0.41530860955173
V549,1,0.406451601564882
V550,1,0.47636221726853
V551,1,0.493775400251536
V552,1,0.417864664265124
V553,1,0.464980536007005
V554,1,0.42194878789752
V555,1,0.447880169902149
V556,1,0.441992816664211
V557,1,0.458446292835035
V558,1,0.466426734599963
V559,1,0.474303202977865
V560,1,0.468459225369031
V561,1,0.459602716182616
V562,1,0.423184601216462
V563,1,0.498755609204679
V564,1,0.479672009288152
V565,1,0.404117363866504
V566,1,0.453137250527959
V567,1,0.440866519790049
V568,1,0.447612851336999
V569,1,0.408946777686197
V570,1,0.490195977365886
V571,1,0.47624548581851
V572,1,0.469432209553204
V573,1,0.470471366104817
V574,1,0.432321159736915
V575,1,0.526928563012746
V576,1,0.366013461312562
V577,1,0.412168794641374
V578,1,0.441544768594099
V579,1,0.456467575964766
V580,1,0.375358199691874
V581,1,0.484547260899078
V582,1,0.547480770683606
V583,1,0.442603632367948
V584,1,0.435862662797746
V585,1,0.522958480535834
V586,1,0.465604926419374
V587,1,0.459907335848044
V588,1,0.474533804478426
V589,1,0.455413377519349
V590,1,0.471143313464808
V591,1,0.426775983556652
V592,1,0.439342203743578
V593,1,0.452492523212982
V594,1,0.457389879580035
V595,1,0.491869464322619
V596,1,0.445930575925615
V597,1,0.480561381627481
V598,1,0.458840840795602
V599,1,0.360018003364246
V600,1,0.514628283764836
V601,1,0.392274526172329
V602,1,0.460365412160769
V603,1,0.519365277083765
V604,1,0.515233753489483
V605,1,0.429387219906374
V606,1,0.390545010557702
V607,1,0.454825422843683
V608,1,0.446916126483714
V609,1,0.456225718963935
