iteration,replicate,date,id,generation,time,age,income_type,income,nkids,smoker,smoker30,nmoves,county,county_avg_income,county_gini,county_income_mobility
2,2,2020-09-25 at 11:18:01 CEST,9046,1,43.526403207977786,0.0,3,97707.98503322488,0,false,false,0,8471,49708.597332884885,0.0,0.820684767190664
2,2,2020-09-25 at 11:18:01 CEST,2722,0,43.803500367231564,43.0,3,92222.6111852343,3,false,false,0,8486,61515.0632141971,0.0,0.7865619591389283
2,2,2020-09-25 at 11:18:01 CEST,2634,0,43.82257502581821,43.0,3,94988.12555182606,3,true,true,0,8485,52496.33026415004,0.0,0.7902465390922953
2,2,2020-09-25 at 11:18:01 CEST,1188,0,43.839833130091414,43.0,1,17902.172167660534,0,true,true,0,8470,47830.710177163506,0.0,0.8861284543923398
2,2,2020-09-25 at 11:18:01 CEST,1989,0,43.92918567729087,43.0,1,11558.420057436453,0,true,true,0,8478,47013.38516582433,0.0,0.8666317228498038
2,2,2020-09-25 at 11:18:01 CEST,1121,0,43.97539471189158,43.0,3,108842.76719992032,1,false,false,0,8470,47830.710177163506,0.0,0.8861284543923398
2,2,2020-09-25 at 11:18:01 CEST,1822,0,44.058428527103445,43.0,2,38449.40539979793,1,false,false,1,8486,61826.991862103525,0.0,0.7865619591389283
2,2,2020-09-25 at 11:18:01 CEST,2504,0,44.132247763459674,43.0,1,15079.284446565089,1,true,true,0,8484,49648.039531136215,0.0,0.8737621771296197
2,2,2020-09-25 at 11:18:01 CEST,2323,0,44.18658007514336,43.0,2,27248.34173844069,0,false,false,1,8484,49648.039531136215,0.0,0.8737621771296197
2,2,2020-09-25 at 11:18:01 CEST,2990,0,44.21370984512866,43.0,2,27679.436972702402,0,false,false,0,8488,43823.57035597434,0.0,0.818678634067259
2,2,2020-09-25 at 11:18:01 CEST,1482,0,44.57045554614727,44.0,2,26320.206225954844,1,false,false,0,8473,43973.39167214131,0.0,0.8729108714963023
2,2,2020-09-25 at 11:18:01 CEST,356,0,44.807354116871394,44.0,1,3834.508293091299,0,true,true,0,8462,49837.844975112326,0.0,0.7612628107008018
2,2,2020-09-25 at 11:18:01 CEST,704,0,44.90732242837486,44.0,1,16839.585515326435,4,false,false,0,8466,44098.98392765461,0.0,0.879730696013163
2,2,2020-09-25 at 11:18:01 CEST,313,0,44.99578039624262,44.0,1,9156.930871289082,3,false,false,0,8462,49837.844975112326,0.0,0.7612628107008018
