iteration,replicate,parent_id,parent_generation,parent_age,kid_id,kid_generation,kid_age,kid_alive,time,parent_type,kid_type,parent_income,kid_income,parent_income_exposure,kid_income_exposure
0,0,0.0,0.0,0.0,1312,0,18.0,true,18.0,1,1,2572.7000752558806,10211.289832348788,0.0,0.0
0,0,0.0,0.0,0.0,815,0,18.0,true,18.0,2,2,41840.329614826616,31543.241655196915,0.0,0.0
0,0,0.0,0.0,0.0,1625,0,18.0,true,18.0,3,3,97739.01165793203,109441.95418960352,0.0,0.0
0,0,0.0,0.0,0.0,2365,0,18.0,true,18.0,1,1,18112.683395987842,6845.7352328748875,0.0,0.0
0,0,0.0,0.0,0.0,1785,0,18.0,true,18.0,1,1,1722.415272515503,5990.491990527622,0.0,0.0
0,0,0.0,0.0,0.0,848,0,18.0,true,18.0,3,3,93274.47352188968,91786.21276641681,0.0,0.0
0,0,0.0,0.0,0.0,605,0,18.0,true,18.0,2,2,30729.846581996153,31830.12196997979,0.0,0.0
0,0,0.0,0.0,0.0,2751,0,18.0,true,18.0,3,3,94242.11928865025,108409.59239839748,0.0,0.0
0,0,0.0,0.0,0.0,1379,0,18.0,true,18.0,1,1,3044.39158409882,703.7471468919155,0.0,0.0
0,0,0.0,0.0,0.0,2603,0,18.0,true,18.0,3,3,107827.85339975258,104834.2259413135,0.0,0.0
0,0,0.0,0.0,0.0,1110,0,18.0,true,18.0,1,1,5157.205451451292,10813.244916571091,0.0,0.0
0,0,0.0,0.0,0.0,2487,0,18.0,true,18.0,3,3,103127.99072827668,103988.29727594081,0.0,0.0
0,0,0.0,0.0,0.0,1353,0,18.0,true,18.0,1,1,10313.50345145898,4001.7173194025777,0.0,0.0
0,0,0.0,0.0,0.0,2349,0,18.0,true,18.0,3,3,97886.61803479228,97989.56190800905,0.0,0.0
0,0,0.0,0.0,0.0,91,0,18.0,true,18.0,2,2,44275.06916486998,37988.83905485712,0.0,0.0
0,0,0.0,0.0,0.0,1523,0,18.0,true,18.0,1,1,17611.727550895503,6505.150921896506,0.0,0.0
0,0,0.0,0.0,0.0,1441,0,18.0,true,18.0,2,2,28894.141435953334,38760.567726996174,0.0,0.0
0,0,0.0,0.0,0.0,2848,0,18.0,true,18.0,1,1,11297.903472158538,9298.627616973667,0.0,0.0
0,0,0.0,0.0,0.0,1005,0,18.0,true,18.0,1,1,17857.56834447822,6475.274795276493,0.0,0.0
0,0,0.0,0.0,0.0,184,0,18.0,true,18.0,1,1,10025.600596031541,13879.700022459212,0.0,0.0
0,0,0.0,0.0,0.0,2776,0,18.0,true,18.0,1,1,14842.140559705407,3521.145336659215,0.0,0.0
0,0,0.0,0.0,0.0,2919,0,18.0,true,18.0,2,2,28832.374481653555,26260.393071194398,0.0,0.0
0,0,0.0,0.0,0.0,2112,0,18.0,true,18.0,1,1,1773.364776521864,12213.087528256016,0.0,0.0
0,0,0.0,0.0,0.0,1415,0,18.0,true,18.0,2,2,29893.85031462941,37161.446668641205,0.0,0.0
0,0,0.0,0.0,0.0,2271,0,18.0,true,18.0,1,1,3944.8624884073947,1834.808168244404,0.0,0.0
0,0,0.0,0.0,0.0,2564,0,18.0,true,18.0,3,3,101090.75448212509,104899.6461313787,0.0,0.0
0,0,0.0,0.0,0.0,204,0,18.0,true,18.0,1,1,11170.02571962548,16265.573865468756,0.0,0.0
0,0,0.0,0.0,0.0,1658,0,18.0,true,18.0,3,3,99182.4649131028,101366.15683238415,0.0,0.0
0,0,0.0,0.0,0.0,868,0,18.0,true,18.0,3,3,103318.34768309956,99823.57131717827,0.0,0.0
0,0,0.0,0.0,0.0,2651,0,18.0,true,18.0,3,3,93692.47464079632,99857.96612159965,0.0,0.0
0,0,0.0,0.0,0.0,471,0,18.0,true,18.0,2,2,44271.54486431215,31354.39022276758,0.0,0.0
0,0,0.0,0.0,0.0,2569,0,18.0,true,18.0,3,3,105541.23603307012,105257.43018944765,0.0,0.0
0,0,0.0,0.0,0.0,1026,0,18.0,true,18.0,1,1,14882.994786385298,15330.562131365086,0.0,0.0
0,0,0.0,0.0,0.0,661,0,18.0,true,18.0,3,3,94756.5983361333,104563.30257964348,0.0,0.0
0,0,0.0,0.0,0.0,1095,0,18.0,true,18.0,2,2,25939.13437365106,27636.426710445434,0.0,0.0
0,0,0.0,0.0,0.0,512,0,18.0,true,18.0,3,3,94372.82908997497,93859.68042794481,0.0,0.0
0,0,0.0,0.0,0.0,66,0,18.0,true,18.0,1,1,6156.553947218131,9495.469048030529,0.0,0.0
0,0,0.0,0.0,0.0,2162,0,18.0,true,18.0,1,1,15312.655768201756,17385.68808354567,0.0,0.0
0,0,0.0,0.0,0.0,293,0,18.0,true,18.0,1,1,12438.193573989314,5086.822986818542,0.0,0.0
0,0,0.0,0.0,0.0,2906,0,18.0,true,18.0,1,1,18019.530360757417,7484.24147942927,0.0,0.0
0,0,0.0,0.0,0.0,1431,0,18.0,true,18.0,3,3,99967.50191795072,101565.08401911132,0.0,0.0
0,0,0.0,0.0,0.0,2903,0,18.0,true,18.0,1,1,2467.9918596106677,19366.623390825527,0.0,0.0
0,0,0.0,0.0,0.0,2358,0,18.0,true,18.0,3,3,108086.6334013201,94791.25853009337,0.0,0.0
0,0,0.0,0.0,0.0,1582,0,18.0,true,18.0,2,2,34662.806602207645,44420.18111929164,0.0,0.0
0,0,0.0,0.0,0.0,902,0,18.0,true,18.0,3,3,97368.78606973594,97638.92460270462,0.0,0.0
0,0,0.0,0.0,0.0,2371,0,18.0,true,18.0,2,2,39405.90527765391,42953.206095245,0.0,0.0
0,0,0.0,0.0,0.0,2278,0,18.0,true,18.0,2,2,31041.116972221876,38044.55390586753,0.0,0.0
0,0,0.0,0.0,0.0,2635,0,18.0,true,18.0,1,1,7020.343185905269,8530.240827249785,0.0,0.0
0,0,0.0,0.0,0.0,1085,0,18.0,true,18.0,3,3,90690.51608617486,107142.54015952765,0.0,0.0
0,0,0.0,0.0,0.0,2323,0,18.0,true,18.0,1,1,15401.989442485474,3566.66458838617,0.0,0.0
0,0,0.0,0.0,0.0,2299,0,18.0,true,18.0,3,3,107584.82225638065,105704.67646321189,0.0,0.0
0,0,0.0,0.0,0.0,2178,0,18.0,true,18.0,2,2,33773.104775608255,33844.73273510539,0.0,0.0
0,0,0.0,0.0,0.0,1476,0,18.0,true,18.0,3,3,90281.28094014533,106710.73370071624,0.0,0.0
0,0,0.0,0.0,0.0,2132,0,18.0,true,18.0,3,3,102923.22654960901,101176.48435397288,0.0,0.0
0,0,0.0,0.0,0.0,1195,0,18.0,true,18.0,2,2,26636.086956693172,35076.47235814837,0.0,0.0
0,0,0.0,0.0,0.0,2932,0,18.0,true,18.0,1,1,5254.335776755952,2567.0545636768647,0.0,0.0
0,0,0.0,0.0,0.0,162,0,18.0,true,18.0,1,1,11916.86457151098,2117.813016303445,0.0,0.0
0,0,0.0,0.0,0.0,572,0,18.0,true,18.0,2,2,26589.66711538043,40134.928387196036,0.0,0.0
0,0,0.0,0.0,0.0,817,0,18.0,true,18.0,1,1,7673.541099012075,10777.838664769888,0.0,0.0
0,0,0.0,0.0,0.0,2619,0,18.0,true,18.0,3,3,93311.80737921607,102452.5654993347,0.0,0.0
0,0,0.0,0.0,0.0,1397,0,18.0,true,18.0,3,3,100614.67052304134,92816.12547009665,0.0,0.0
0,0,0.0,0.0,0.0,587,0,18.0,true,18.0,2,2,38823.97398854036,26102.373212415678,0.0,0.0
0,0,0.0,0.0,0.0,266,0,18.0,true,18.0,1,1,8899.753480141775,1916.9655215680748,0.0,0.0
0,0,0.0,0.0,0.0,275,0,18.0,true,18.0,3,3,92080.53365633717,94156.10744116899,0.0,0.0
0,0,0.0,0.0,0.0,990,0,18.0,true,18.0,1,1,639.1994401918,12209.278870280474,0.0,0.0
0,0,0.0,0.0,0.0,1661,0,18.0,true,18.0,2,2,43286.11833031093,30075.990028512337,0.0,0.0
0,0,0.0,0.0,0.0,770,0,18.0,true,18.0,2,2,44453.00848717149,34143.08018014283,0.0,0.0
0,0,0.0,0.0,0.0,1838,0,18.0,true,18.0,2,2,28211.715353367534,27293.1652427493,0.0,0.0
0,0,0.0,0.0,0.0,1570,0,18.0,true,18.0,3,3,99531.54729881539,100166.79867431652,0.0,0.0
0,0,0.0,0.0,0.0,2364,0,18.0,true,18.0,1,1,2856.537262623158,7845.260698645493,0.0,0.0
0,0,0.0,0.0,0.0,786,0,18.0,true,18.0,1,1,3257.8473232757865,15252.776350465423,0.0,0.0
0,0,0.0,0.0,0.0,2560,0,18.0,true,18.0,1,1,6651.514141856914,9196.3922628222,0.0,0.0
0,0,0.0,0.0,0.0,1210,0,18.0,true,18.0,1,1,6679.805560798713,19716.580677447622,0.0,0.0
0,0,0.0,0.0,0.0,55,0,18.0,true,18.0,1,1,16132.424470158969,1162.3803967663825,0.0,0.0
0,0,0.0,0.0,0.0,2803,0,18.0,true,18.0,1,1,12031.411113561086,10059.333560798628,0.0,0.0
0,0,0.0,0.0,0.0,1787,0,18.0,true,18.0,2,2,38403.82429479401,30807.322512023347,0.0,0.0
0,0,0.0,0.0,0.0,2976,0,18.0,true,18.0,3,3,90598.13352814417,101708.2548814676,0.0,0.0
0,0,0.0,0.0,0.0,2926,0,18.0,true,18.0,1,1,9082.126881213899,15679.934928768731,0.0,0.0
0,0,0.0,0.0,0.0,2994,0,18.0,true,18.0,3,3,90044.39629589696,107668.24672252967,0.0,0.0
0,0,0.0,0.0,0.0,1291,0,18.0,true,18.0,3,3,109103.04074534438,109752.30603766441,0.0,0.0
0,0,0.0,0.0,0.0,1017,0,18.0,true,18.0,1,1,13863.73986810438,2578.247518729926,0.0,0.0
0,0,0.0,0.0,0.0,521,0,18.0,true,18.0,3,3,102117.57889431878,98730.61174719752,0.0,0.0
0,0,0.0,0.0,0.0,2243,0,18.0,true,18.0,3,3,102912.36724751082,92280.60724995284,0.0,0.0
0,0,0.0,0.0,0.0,1308,0,18.0,true,18.0,2,2,37722.8960310003,38176.27266515182,0.0,0.0
0,0,0.0,0.0,0.0,1716,0,18.0,true,18.0,2,2,29337.863190173746,28770.62903716618,0.0,0.0
0,0,0.0,0.0,0.0,2529,0,18.0,true,18.0,3,3,102727.153738137,95189.70903225584,0.0,0.0
0,0,0.0,0.0,0.0,750,0,18.0,true,18.0,1,1,12858.028498793514,3603.875055487722,0.0,0.0
0,0,0.0,0.0,0.0,2640,0,18.0,true,18.0,2,2,33244.59001362065,39358.66615236565,0.0,0.0
0,0,0.0,0.0,0.0,1141,0,18.0,true,18.0,3,3,98093.43665519504,99113.7449176348,0.0,0.0
0,0,0.0,0.0,0.0,1517,0,18.0,true,18.0,1,1,7385.46331322203,9468.06172872927,0.0,0.0
0,0,0.0,0.0,0.0,1073,0,18.0,true,18.0,3,3,92413.1592929858,97391.04597984027,0.0,0.0
0,0,0.0,0.0,0.0,2005,0,18.0,true,18.0,2,2,36206.44197442752,39876.77354314194,0.0,0.0
0,0,0.0,0.0,0.0,553,0,18.0,true,18.0,1,1,4665.902401552747,4272.157698156,0.0,0.0
0,0,0.0,0.0,0.0,2672,0,18.0,true,18.0,1,1,1067.3437238464278,2864.032062625954,0.0,0.0
0,0,0.0,0.0,0.0,971,0,18.0,true,18.0,3,3,100822.95231112435,97358.13244428125,0.0,0.0
0,0,0.0,0.0,0.0,1692,0,18.0,true,18.0,3,3,92730.65426774955,104012.5456943191,0.0,0.0
0,0,0.0,0.0,0.0,2116,0,18.0,true,18.0,2,2,31695.972883083105,34652.024476164435,0.0,0.0
0,0,0.0,0.0,0.0,2058,0,18.0,true,18.0,1,1,9106.274451979018,7000.6642974342185,0.0,0.0
0,0,0.0,0.0,0.0,615,0,18.0,true,18.0,3,3,101166.7334852532,104742.2447178806,0.0,0.0
0,0,0.0,0.0,0.0,592,0,18.0,true,18.0,3,3,104654.7767093472,98835.77127917923,0.0,0.0
0,0,0.0,0.0,0.0,1579,0,18.0,true,18.0,3,3,99620.71027320252,108959.55223993417,0.0,0.0
0,0,0.0,0.0,0.0,1789,0,18.0,true,18.0,1,1,15062.724476704927,6789.950594540326,0.0,0.0
0,0,0.0,0.0,0.0,1293,0,18.0,true,18.0,1,1,723.6463206828803,7564.352558812546,0.0,0.0
0,0,0.0,0.0,0.0,2398,0,18.0,true,18.0,2,2,41027.93877300274,27506.9072424077,0.0,0.0
0,0,0.0,0.0,0.0,1082,0,18.0,true,18.0,2,2,29265.756223573444,36185.310081159885,0.0,0.0
0,0,0.0,0.0,0.0,393,0,18.0,true,18.0,1,1,5236.712378899142,16040.842679537525,0.0,0.0
0,0,0.0,0.0,0.0,2760,0,18.0,true,18.0,2,2,35431.12876156581,38159.66898624525,0.0,0.0
0,0,0.0,0.0,0.0,2663,0,18.0,true,18.0,1,1,17266.79380537842,7955.140204531428,0.0,0.0
0,0,0.0,0.0,0.0,1563,0,18.0,true,18.0,2,2,35899.9391817087,35446.50168420661,0.0,0.0
0,0,0.0,0.0,0.0,714,0,18.0,true,18.0,1,1,19628.398109747643,7000.393039797934,0.0,0.0
0,0,0.0,0.0,0.0,1766,0,18.0,true,18.0,3,3,102481.01404159293,99795.99508593002,0.0,0.0
0,0,0.0,0.0,0.0,185,0,18.0,true,18.0,3,3,103827.10978092554,99390.31664823709,0.0,0.0
0,0,0.0,0.0,0.0,1469,0,18.0,true,18.0,3,3,98183.51063408128,107607.51194630294,0.0,0.0
0,0,0.0,0.0,0.0,1633,0,18.0,true,18.0,1,1,6925.60418205058,18394.278977709593,0.0,0.0
0,0,0.0,0.0,0.0,1228,0,18.0,true,18.0,1,1,11031.025334892653,356.2031375509234,0.0,0.0
0,0,0.0,0.0,0.0,556,0,18.0,true,18.0,3,3,95385.67513837264,103954.98555686543,0.0,0.0
0,0,0.0,0.0,0.0,1712,0,18.0,true,18.0,1,1,17538.858717277184,9681.628676937875,0.0,0.0
0,0,0.0,0.0,0.0,2864,0,18.0,true,18.0,2,2,36390.05993710262,27143.78629775288,0.0,0.0
0,0,0.0,0.0,0.0,2814,0,18.0,true,18.0,1,1,4808.818856561974,17822.459989326548,0.0,0.0
0,0,0.0,0.0,0.0,2973,0,18.0,true,18.0,1,1,14947.993369634856,10155.234533894078,0.0,0.0
0,0,0.0,0.0,0.0,943,0,18.0,true,18.0,2,2,29263.766225769486,30241.9864918512,0.0,0.0
0,0,0.0,0.0,0.0,2404,0,18.0,true,18.0,3,3,99274.14721600854,108620.88002572686,0.0,0.0
0,0,0.0,0.0,0.0,2706,0,18.0,true,18.0,2,2,34093.33825896961,28488.143594518708,0.0,0.0
0,0,0.0,0.0,0.0,1047,0,18.0,true,18.0,1,1,7484.031234279989,16831.193210566147,0.0,0.0
0,0,0.0,0.0,0.0,2505,0,18.0,true,18.0,3,3,96753.58771720299,94049.82388196867,0.0,0.0
0,0,0.0,0.0,0.0,1668,0,18.0,true,18.0,3,3,107603.9093985494,104079.6620484804,0.0,0.0
0,0,0.0,0.0,0.0,206,0,18.0,true,18.0,2,2,37146.072071055125,40779.90744546345,0.0,0.0
0,0,0.0,0.0,0.0,1191,0,18.0,true,18.0,3,3,108091.35895139072,105600.94063545053,0.0,0.0
0,0,0.0,0.0,0.0,987,0,18.0,true,18.0,2,2,44605.876048707905,28531.31330977846,0.0,0.0
0,0,0.0,0.0,0.0,1392,0,18.0,true,18.0,3,3,95538.51956897843,92951.78661251662,0.0,0.0
0,0,0.0,0.0,0.0,2045,0,18.0,true,18.0,1,1,11207.578214654734,6752.105412790102,0.0,0.0
0,0,0.0,0.0,0.0,2417,0,18.0,true,18.0,3,3,97338.04335623192,91556.65261179676,0.0,0.0
0,0,0.0,0.0,0.0,2249,0,18.0,true,18.0,1,1,10885.51150690994,2158.6407441984147,0.0,0.0
0,0,0.0,0.0,0.0,384,0,18.0,true,18.0,2,2,26406.579620874083,29486.68800392111,0.0,0.0
0,0,0.0,0.0,0.0,2542,0,18.0,true,18.0,2,2,39828.67668127589,34938.58354711589,0.0,0.0
0,0,0.0,0.0,0.0,2385,0,18.0,true,18.0,1,1,5016.301842804222,15944.784909742293,0.0,0.0
0,0,0.0,0.0,0.0,2611,0,18.0,true,18.0,1,1,17574.733306768765,1891.96081888122,0.0,0.0
0,0,0.0,0.0,0.0,2861,0,18.0,true,18.0,1,1,9055.502926039242,11827.290758788555,0.0,0.0
0,0,0.0,0.0,0.0,1232,0,18.0,true,18.0,2,2,35485.28045550778,36164.809635399215,0.0,0.0
0,0,0.0,0.0,0.0,2881,0,18.0,true,18.0,2,2,33737.915475098336,25172.89625657791,0.0,0.0
0,0,0.0,0.0,0.0,240,0,18.0,true,18.0,3,3,92921.34035055073,97469.54267978715,0.0,0.0
0,0,0.0,0.0,0.0,2658,0,18.0,true,18.0,3,3,90639.94416833465,92793.797367283,0.0,0.0
0,0,0.0,0.0,0.0,2139,0,18.0,true,18.0,1,1,9863.359935357938,518.7306425826143,0.0,0.0
0,0,0.0,0.0,0.0,1019,0,18.0,true,18.0,1,1,11724.837601428906,7388.523683097296,0.0,0.0
0,0,0.0,0.0,0.0,421,0,18.0,true,18.0,1,1,1432.157048607754,16214.669595433525,0.0,0.0
0,0,0.0,0.0,0.0,710,0,18.0,true,18.0,1,1,682.6510892261783,2514.394062000893,0.0,0.0
0,0,0.0,0.0,0.0,1367,0,18.0,true,18.0,2,2,32405.158237429714,33351.44341601544,0.0,0.0
0,0,0.0,0.0,0.0,1091,0,18.0,true,18.0,2,2,42349.66964001332,41162.42105245021,0.0,0.0
0,0,0.0,0.0,0.0,947,0,18.0,true,18.0,1,1,6832.799567950087,6902.513303359526,0.0,0.0
0,0,0.0,0.0,0.0,907,0,18.0,true,18.0,3,3,90960.88457132532,100760.2960886087,0.0,0.0
0,0,0.0,0.0,0.0,317,0,18.0,true,18.0,1,1,17651.965736020593,4051.190323467817,0.0,0.0
0,0,0.0,0.0,0.0,2638,0,18.0,true,18.0,2,2,34809.38056392076,43205.85575101944,0.0,0.0
0,0,0.0,0.0,0.0,1433,0,18.0,true,18.0,2,2,37150.95113429578,43355.916392925734,0.0,0.0
0,0,0.0,0.0,0.0,364,0,18.0,true,18.0,3,3,106688.08947853284,97305.8778775652,0.0,0.0
0,0,0.0,0.0,0.0,1659,0,18.0,true,18.0,2,2,37661.0484703762,27323.158446380086,0.0,0.0
0,0,0.0,0.0,0.0,727,0,18.0,true,18.0,1,1,10504.445607373622,12235.98089505242,0.0,0.0
0,0,0.0,0.0,0.0,464,0,18.0,true,18.0,2,2,44661.78234002428,40044.82147622935,0.0,0.0
0,0,0.0,0.0,0.0,660,0,18.0,true,18.0,3,3,99469.42811466347,98294.22950239261,0.0,0.0
0,0,0.0,0.0,0.0,849,0,18.0,true,18.0,3,3,105537.40110258872,108531.2607069157,0.0,0.0
0,0,0.0,0.0,0.0,1947,0,18.0,true,18.0,3,3,91063.36096605938,94852.4493487575,0.0,0.0
0,0,0.0,0.0,0.0,1405,0,18.0,true,18.0,3,3,108275.32255876283,101506.71361721211,0.0,0.0
0,0,0.0,0.0,0.0,2934,0,18.0,true,18.0,3,3,109846.3024070232,100772.66369284685,0.0,0.0
0,0,0.0,0.0,0.0,2496,0,18.0,true,18.0,3,3,97460.71929069374,95506.25301650938,0.0,0.0
0,0,0.0,0.0,0.0,394,0,18.0,true,18.0,3,3,92488.76006115662,91715.22251912094,0.0,0.0
0,0,0.0,0.0,0.0,2793,0,18.0,true,18.0,1,1,5479.93161359784,11786.164994139983,0.0,0.0
0,0,0.0,0.0,0.0,374,0,18.0,true,18.0,1,1,6363.927249693584,19549.561698078818,0.0,0.0
0,0,0.0,0.0,0.0,2666,0,18.0,true,18.0,2,2,26242.118105766822,34269.9137552156,0.0,0.0
0,0,0.0,0.0,0.0,2488,0,18.0,true,18.0,2,2,28571.68714726988,41439.70394367082,0.0,0.0
0,0,0.0,0.0,0.0,657,0,18.0,true,18.0,2,2,27483.4413029958,36532.179871728964,0.0,0.0
0,0,0.0,0.0,0.0,2820,0,18.0,true,18.0,3,3,105890.42866939431,108596.55627466194,0.0,0.0
0,0,0.0,0.0,0.0,1354,0,18.0,true,18.0,2,2,27665.0144480585,33855.283624506534,0.0,0.0
0,0,0.0,0.0,0.0,2259,0,18.0,true,18.0,2,2,27191.730144066674,35881.358536452164,0.0,0.0
0,0,0.0,0.0,0.0,2755,0,18.0,true,18.0,1,1,7360.879814530559,16633.193120524804,0.0,0.0
0,0,0.0,0.0,0.0,2382,0,18.0,true,18.0,3,3,104588.77532041748,102872.11323580242,0.0,0.0
0,0,0.0,0.0,0.0,2729,0,18.0,true,18.0,1,1,5627.810836730474,2939.880466579354,0.0,0.0
0,0,0.0,0.0,0.0,2262,0,18.0,true,18.0,2,2,30190.55810376155,28217.526883760547,0.0,0.0
0,0,0.0,0.0,0.0,551,0,18.0,true,18.0,3,3,104906.04622802646,90344.90604288336,0.0,0.0
0,0,0.0,0.0,0.0,218,0,18.0,true,18.0,2,2,32256.608675963773,41901.18303004294,0.0,0.0
0,0,0.0,0.0,0.0,2670,0,18.0,true,18.0,3,3,102019.80189577283,95870.14430629413,0.0,0.0
0,0,0.0,0.0,0.0,46,0,18.0,true,18.0,3,3,109789.91755189066,100325.48188854665,0.0,0.0
0,0,0.0,0.0,0.0,1912,0,18.0,true,18.0,2,2,44180.46566860089,27953.3263290439,0.0,0.0
0,0,0.0,0.0,0.0,860,0,18.0,true,18.0,3,3,95072.96868165742,108721.8481519044,0.0,0.0
0,0,0.0,0.0,0.0,1366,0,18.0,true,18.0,1,1,16931.588137746498,2159.4761938336915,0.0,0.0
0,0,0.0,0.0,0.0,1024,0,18.0,true,18.0,3,3,108082.76464069885,106519.33693295498,0.0,0.0
0,0,0.0,0.0,0.0,858,0,18.0,true,18.0,1,1,5741.203739563081,11739.72600613297,0.0,0.0
0,0,0.0,0.0,0.0,2842,0,18.0,true,18.0,3,3,94578.09176788248,107561.38028813947,0.0,0.0
0,0,0.0,0.0,0.0,1887,0,18.0,true,18.0,3,3,100116.02990900162,98090.75471961491,0.0,0.0
0,0,0.0,0.0,0.0,2336,0,18.0,true,18.0,1,1,14586.405197424483,2066.9446719256835,0.0,0.0
0,0,0.0,0.0,0.0,65,0,18.0,true,18.0,2,2,43442.30142727155,41659.15020995398,0.0,0.0
0,0,0.0,0.0,0.0,2882,0,18.0,true,18.0,3,3,95046.95265783518,102692.37947382953,0.0,0.0
0,0,0.0,0.0,0.0,1146,0,18.0,true,18.0,1,1,6222.950782305845,1076.5896177840361,0.0,0.0
0,0,0.0,0.0,0.0,2822,0,18.0,true,18.0,2,2,30816.40552688256,39349.08425792809,0.0,0.0
0,0,0.0,0.0,0.0,938,0,18.0,true,18.0,2,2,43524.90683344941,25411.532043271018,0.0,0.0
0,0,0.0,0.0,0.0,1092,0,18.0,true,18.0,2,2,26612.803269331867,44283.35323454776,0.0,0.0
0,0,0.0,0.0,0.0,1689,0,18.0,true,18.0,1,1,2956.162069692434,19407.615093067237,0.0,0.0
0,0,0.0,0.0,0.0,1954,0,18.0,true,18.0,2,2,35142.016269089836,40651.791657643946,0.0,0.0
0,0,0.0,0.0,0.0,455,0,18.0,true,18.0,3,3,107304.54205698243,99839.30697066156,0.0,0.0
0,0,0.0,0.0,0.0,2922,0,18.0,true,18.0,2,2,34655.356394327864,25970.885452072613,0.0,0.0
0,0,0.0,0.0,0.0,1816,0,18.0,true,18.0,2,2,40179.11610825579,33210.99975523104,0.0,0.0
0,0,0.0,0.0,0.0,1399,0,18.0,true,18.0,2,2,40920.14311056626,42726.44571889493,0.0,0.0
0,0,0.0,0.0,0.0,1764,0,18.0,true,18.0,3,3,103056.23322850728,93648.26399989471,0.0,0.0
0,0,0.0,0.0,0.0,125,0,18.0,true,18.0,3,3,104447.48340439127,102373.08083555115,0.0,0.0
0,0,0.0,0.0,0.0,1034,0,18.0,true,18.0,1,1,10957.793328009473,14932.30641855834,0.0,0.0
0,0,0.0,0.0,0.0,1925,0,18.0,true,18.0,3,3,107027.31991022296,108689.17468510191,0.0,0.0
0,0,0.0,0.0,0.0,1573,0,18.0,true,18.0,2,2,38852.748170945844,33076.88693476034,0.0,0.0
0,0,0.0,0.0,0.0,178,0,18.0,true,18.0,1,1,7618.247180011526,19091.03857049746,0.0,0.0
0,0,0.0,0.0,0.0,415,0,18.0,true,18.0,1,1,10421.45471040769,2515.7036488047324,0.0,0.0
0,0,0.0,0.0,0.0,535,0,18.0,true,18.0,3,3,90782.12205748525,101082.65412906012,0.0,0.0
0,0,0.0,0.0,0.0,2230,0,18.0,true,18.0,2,2,44590.46826599879,41946.93407809762,0.0,0.0
0,0,0.0,0.0,0.0,294,0,18.0,true,18.0,2,2,42446.31478188226,41272.491969880444,0.0,0.0
0,0,0.0,0.0,0.0,1939,0,18.0,true,18.0,2,2,32417.913050940326,36426.58075580982,0.0,0.0
0,0,0.0,0.0,0.0,2209,0,18.0,true,18.0,3,3,103495.05975434811,90152.16040224151,0.0,0.0
0,0,0.0,0.0,0.0,1872,0,18.0,true,18.0,3,3,98476.06110081918,100137.09288388,0.0,0.0
0,0,0.0,0.0,0.0,2140,0,18.0,true,18.0,1,1,17403.149152423837,8339.166548287325,0.0,0.0
0,0,0.0,0.0,0.0,1283,0,18.0,true,18.0,1,1,12271.042344854568,1442.423853677599,0.0,0.0
0,0,0.0,0.0,0.0,1754,0,18.0,true,18.0,1,1,13287.834338506702,12166.692570530568,0.0,0.0
0,0,0.0,0.0,0.0,2911,0,18.0,true,18.0,2,2,42587.36547784846,30981.004388095887,0.0,0.0
0,0,0.0,0.0,0.0,438,0,18.0,true,18.0,3,3,103623.90164074184,108479.26326704505,0.0,0.0
0,0,0.0,0.0,0.0,1492,0,18.0,true,18.0,2,2,42076.08851425594,41761.37041685678,0.0,0.0
0,0,0.0,0.0,0.0,2263,0,18.0,true,18.0,3,3,90010.85736677732,94966.74805594941,0.0,0.0
0,0,0.0,0.0,0.0,86,0,18.0,true,18.0,3,3,100770.29358154298,90842.08079786126,0.0,0.0
0,0,0.0,0.0,0.0,1516,0,18.0,true,18.0,2,2,34902.211170029586,25408.690119352275,0.0,0.0
0,0,0.0,0.0,0.0,856,0,18.0,true,18.0,1,1,16981.511622886395,1020.0723600364792,0.0,0.0
0,0,0.0,0.0,0.0,1757,0,18.0,true,18.0,1,1,9429.090518983949,2808.645298890771,0.0,0.0
0,0,0.0,0.0,0.0,2517,0,18.0,true,18.0,3,3,95066.80365649394,90074.2008205673,0.0,0.0
0,0,0.0,0.0,0.0,1896,0,18.0,true,18.0,2,2,32901.33583648761,38041.69205192402,0.0,0.0
0,0,0.0,0.0,0.0,1408,0,18.0,true,18.0,2,2,31659.70085657733,38364.59043282883,0.0,0.0
0,0,0.0,0.0,0.0,129,0,18.0,true,18.0,1,1,17782.314761166603,9037.886261348094,0.0,0.0
0,0,0.0,0.0,0.0,1256,0,18.0,true,18.0,2,2,35613.18554698577,43076.33691145746,0.0,0.0
0,0,0.0,0.0,0.0,263,0,18.0,true,18.0,3,3,96648.90016783465,97435.26269197973,0.0,0.0
0,0,0.0,0.0,0.0,323,0,18.0,true,18.0,2,2,31037.765905266595,41446.27710987332,0.0,0.0
0,0,0.0,0.0,0.0,381,0,18.0,true,18.0,1,1,13145.431693276772,19240.00885008457,0.0,0.0
0,0,0.0,0.0,0.0,1166,0,18.0,true,18.0,2,2,38580.30695706014,32767.030690809046,0.0,0.0
0,0,0.0,0.0,0.0,1961,0,18.0,true,18.0,1,1,12627.93045173983,11846.253387042862,0.0,0.0
0,0,0.0,0.0,0.0,516,0,18.0,true,18.0,1,1,16299.055137677457,7534.152016928695,0.0,0.0
0,0,0.0,0.0,0.0,137,0,18.0,true,18.0,3,3,94851.51813683602,97874.18146047828,0.0,0.0
