iteration,replicate,time,id,age,generation,county,average_income,income_mobility,gini
1,15,20.93195802959724,3375,0.0,1,19,53238.52977476488,0.87211257827249,0.0
1,15,20.936677892988612,3377,0.0,1,4,42577.8328351738,0.8822081386290054,0.0
1,15,20.956507194336726,3379,0.0,1,3,49966.421175152595,0.8789169329263353,0.0
1,15,20.957001809412827,3381,0.0,1,27,53402.22515540838,0.877532692061807,0.0
1,15,20.957584745322084,3383,0.0,1,11,51396.60036689782,0.8813577408986534,0.0
1,15,20.974020762923455,3385,0.0,1,13,46896.22094056874,0.8746202126838,0.0
1,15,20.982925781506623,3387,0.0,1,4,42577.8328351738,0.8822081386290054,0.0
1,15,20.987582582089278,3389,0.0,1,9,53401.95049405089,0.8910556916072883,0.0
1,15,20.993095855508457,3391,0.0,1,7,52280.28094178068,0.8822327847191227,0.0
1,15,20.997025566884165,3393,0.0,1,19,53238.52977476488,0.87211257827249,0.0
1,15,20.997951367563008,3395,0.0,1,5,48595.99818852842,0.8873811300699045,0.0
1,15,21.023030553382178,3397,0.0,1,14,49254.20140633035,0.9103640521347879,0.0
1,15,21.026263433044395,3399,0.0,1,8,43365.311113168755,0.8684319374572749,0.0
1,15,21.030889127077813,3401,0.0,1,24,47480.65124593858,0.8629570844477162,0.0
1,15,21.04074977524642,3403,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,21.045700721047208,3405,0.0,1,13,46896.22094056874,0.8746202126838,0.0
1,15,21.046669928767304,3407,0.0,1,14,49254.20140633035,0.9103640521347879,0.0
1,15,21.059306063636186,3409,0.0,1,16,48631.35391965075,0.8881252691374166,0.0
1,15,21.062906447232177,3411,0.0,1,1,47798.16841101433,0.8919287461738123,0.0
1,15,21.071396073288543,3413,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,21.07262790487667,3415,0.0,1,29,45789.98063218909,0.8833075800371684,0.0
1,15,21.075910492904022,3417,0.0,1,11,51396.60036689782,0.8813577408986534,0.0
1,15,21.082734253659083,3419,0.0,1,28,52264.61678105575,0.8916925525877717,0.0
1,15,21.086107501681855,3421,0.0,1,22,47867.99735716143,0.8917067573902149,0.0
1,15,21.095055428547287,3423,0.0,1,26,51131.543812538504,0.8855567144258547,0.0
1,15,21.112195745347616,3425,0.0,1,1,47798.16841101433,0.8919287461738123,0.0
1,15,21.11962058628538,3427,0.0,1,19,53238.52977476488,0.87211257827249,0.0
1,15,21.136600870081615,3429,0.0,1,17,49483.77819031779,0.8842662672634927,0.0
1,15,21.146331063771413,3431,0.0,1,21,48135.17360770666,0.8956429085685108,0.0
1,15,21.153518651477448,3433,0.0,1,21,48135.17360770666,0.8956429085685108,0.0
1,15,21.155790875664675,3435,0.0,1,7,52280.28094178068,0.8822327847191227,0.0
1,15,21.159366162576315,3437,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,21.16691298313489,3439,0.0,1,23,55356.56022160853,0.865737109178083,0.0
1,15,21.168157378728033,3441,0.0,1,14,49254.20140633035,0.9103640521347879,0.0
1,15,21.16926323807757,3443,0.0,1,11,51396.60036689782,0.8813577408986534,0.0
1,15,21.173840678909336,3445,0.0,1,4,42577.8328351738,0.8822081386290054,0.0
1,15,21.178144189669993,3447,0.0,1,25,53548.514272090666,0.8843861499951693,0.0
1,15,21.19205089794225,3449,0.0,1,29,45789.98063218909,0.8833075800371684,0.0
1,15,21.22372634996814,3451,0.0,1,3,49966.421175152595,0.8789169329263353,0.0
1,15,21.224889770133316,3453,0.0,1,18,47954.646745522485,0.8886518340876569,0.0
1,15,21.235709530943186,3455,0.0,1,3,49966.421175152595,0.8789169329263353,0.0
1,15,21.24324555365293,3457,0.0,1,13,46896.22094056874,0.8746202126838,0.0
1,15,21.253745791609457,3459,0.0,1,11,51396.60036689782,0.8813577408986534,0.0
1,15,21.268404658473145,3461,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,21.288860442178,3463,0.0,1,6,48083.45952865434,0.8891729861003287,0.0
1,15,21.29047439099501,3465,0.0,1,7,52280.28094178068,0.8822327847191227,0.0
1,15,21.301348131448545,3467,0.0,1,22,47867.99735716143,0.8917067573902149,0.0
1,15,21.310563463525295,3469,0.0,1,23,55356.56022160853,0.865737109178083,0.0
1,15,21.318570873759082,3471,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,21.33065199088711,3473,0.0,1,9,53401.95049405089,0.8910556916072883,0.0
1,15,21.34156577882703,3475,0.0,1,22,47867.99735716143,0.8917067573902149,0.0
1,15,21.367750197545572,3477,0.0,1,6,48083.45952865434,0.8891729861003287,0.0
1,15,21.370674436023105,3479,0.0,1,16,48631.35391965075,0.8881252691374166,0.0
1,15,21.37930620058197,3481,0.0,1,13,46896.22094056874,0.8746202126838,0.0
1,15,21.382417772454524,3483,0.0,1,27,53402.22515540838,0.877532692061807,0.0
1,15,21.390349190826186,3485,0.0,1,5,48595.99818852842,0.8873811300699045,0.0
1,15,21.403726036041128,3487,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,21.406717394863062,3489,0.0,1,14,49254.20140633035,0.9103640521347879,0.0
1,15,21.42311182456643,3491,0.0,1,4,42577.8328351738,0.8822081386290054,0.0
1,15,21.42336427982187,3493,0.0,1,24,47480.65124593858,0.8629570844477162,0.0
1,15,21.4369626620234,3495,0.0,1,23,55356.56022160853,0.865737109178083,0.0
1,15,21.45209816293955,3497,0.0,1,18,47954.646745522485,0.8886518340876569,0.0
1,15,21.463534813400603,3499,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,21.495809969622588,3501,0.0,1,2,43769.64236975275,0.8854054829596711,0.0
1,15,21.5019455389206,3503,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,21.510469884327037,3505,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,21.515259376604295,3507,0.0,1,21,48135.17360770666,0.8956429085685108,0.0
1,15,21.51924411968971,3509,0.0,1,29,45789.98063218909,0.8833075800371684,0.0
1,15,21.536460552326016,3511,0.0,1,18,47954.646745522485,0.8886518340876569,0.0
1,15,21.543574785231794,3513,0.0,1,1,47798.16841101433,0.8919287461738123,0.0
1,15,21.550564406048423,3515,0.0,1,23,55356.56022160853,0.865737109178083,0.0
1,15,21.558034523881417,3517,0.0,1,20,52307.961083342474,0.8721713267975391,0.0
1,15,21.5695832905338,3519,0.0,1,3,49966.421175152595,0.8789169329263353,0.0
1,15,21.581785186942337,3521,0.0,1,28,52264.61678105575,0.8916925525877717,0.0
1,15,21.584031682579447,3523,0.0,1,27,53402.22515540838,0.877532692061807,0.0
1,15,21.61372734568893,3525,0.0,1,30,51945.96898065089,0.8840472535749829,0.0
1,15,21.619128057810226,3527,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,21.61969994200833,3529,0.0,1,28,52264.61678105575,0.8916925525877717,0.0
1,15,21.62309816750726,3531,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,21.623488639585286,3533,0.0,1,2,43769.64236975275,0.8854054829596711,0.0
1,15,21.624786290550386,3535,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,21.640474567982995,3537,0.0,1,18,47954.646745522485,0.8886518340876569,0.0
1,15,21.656036694879706,3539,0.0,1,2,43769.64236975275,0.8854054829596711,0.0
1,15,21.68666712940727,3540,0.0,1,4,42577.8328351738,0.8822081386290054,0.0
1,15,21.696869134616303,3542,0.0,1,4,42577.8328351738,0.8822081386290054,0.0
1,15,21.69803499360045,3544,0.0,1,14,49254.20140633035,0.9103640521347879,0.0
1,15,21.702678033190676,3546,0.0,1,18,47954.646745522485,0.8886518340876569,0.0
1,15,21.70278079806507,3548,0.0,1,25,53548.514272090666,0.8843861499951693,0.0
1,15,21.70493859270605,3550,0.0,1,2,43769.64236975275,0.8854054829596711,0.0
1,15,21.71611834059656,3552,0.0,1,21,48135.17360770666,0.8956429085685108,0.0
1,15,21.722153078738092,3554,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,21.75663643002725,3556,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,21.75730726889969,3558,0.0,1,16,48631.35391965075,0.8881252691374166,0.0
1,15,21.762816237602685,3560,0.0,1,14,49254.20140633035,0.9103640521347879,0.0
1,15,21.778627168161822,3562,0.0,1,25,53548.514272090666,0.8843861499951693,0.0
1,15,21.797848425038413,3564,0.0,1,7,52280.28094178068,0.8822327847191227,0.0
1,15,21.80496934308191,3566,0.0,1,21,48135.17360770666,0.8956429085685108,0.0
1,15,21.81085578727447,3568,0.0,1,3,49966.421175152595,0.8789169329263353,0.0
1,15,21.83549256636164,3570,0.0,1,12,47208.03795241722,0.8915088676216286,0.0
1,15,21.836100622138297,3572,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,21.841604031108577,3574,0.0,1,11,51396.60036689782,0.8813577408986534,0.0
1,15,21.84316002631592,3576,0.0,1,21,48135.17360770666,0.8956429085685108,0.0
1,15,21.84636357570925,3578,0.0,1,6,48083.45952865434,0.8891729861003287,0.0
1,15,21.862205187844722,3580,0.0,1,23,55356.56022160853,0.865737109178083,0.0
1,15,21.863851567315137,3582,0.0,1,18,47954.646745522485,0.8886518340876569,0.0
1,15,21.8818697937542,3584,0.0,1,11,51396.60036689782,0.8813577408986534,0.0
1,15,21.883559889837883,3586,0.0,1,25,53548.514272090666,0.8843861499951693,0.0
1,15,21.886185258333107,3588,0.0,1,29,45789.98063218909,0.8833075800371684,0.0
1,15,21.90126532265701,3590,0.0,1,10,49081.56161625181,0.8956339777533915,0.0
1,15,21.921410635864014,3592,0.0,1,13,46896.22094056874,0.8746202126838,0.0
1,15,21.92230610436,3594,0.0,1,11,51396.60036689782,0.8813577408986534,0.0
1,15,21.925931658924195,3596,0.0,1,23,55356.56022160853,0.865737109178083,0.0
1,15,21.938781594156104,3598,0.0,1,5,48595.99818852842,0.8873811300699045,0.0
1,15,21.94221708754509,3600,0.0,1,23,55356.56022160853,0.865737109178083,0.0
1,15,21.948378784920838,3602,0.0,1,18,47954.646745522485,0.8886518340876569,0.0
1,15,21.957928734681467,3604,0.0,1,20,52307.961083342474,0.8721713267975391,0.0
1,15,21.981768346923737,3606,0.0,1,12,47208.03795241722,0.8915088676216286,0.0
1,15,21.98389147584352,3608,0.0,1,27,53402.22515540838,0.877532692061807,0.0
1,15,21.987631184215733,3610,0.0,1,19,53238.52977476488,0.87211257827249,0.0
1,15,22.001392913204274,3612,0.0,1,15,48318.990442552094,0.8822561416292272,0.0
1,15,22.036490792992634,3614,0.0,1,7,52280.28094178068,0.8822327847191227,0.0
1,15,22.045716666338492,3616,0.0,1,30,51945.96898065089,0.8840472535749829,0.0
