le,z_relative_mob,z_gini,county,gender,income_q,county_name,stateabbrv,statename,log_population,log_income,z_segregation_income,log_unemployment,z_uninsured,z_medicare_expenses,log_crime_rate,log_pct_black,log_pct_hispanic,z_obesity,z_smoking,z_exercise
48.34989929199219,-1.4544668197631836,-0.9266119599342346,55073,F,Q3,Marathon,WI,Wisconsin,0.4477646214703057,0.13292694091796875,0.0410531610250473,-0.1656043529510498,-1.3407303094863892,-1.0340339787025181,0.4481530837284753,-2.4189095497131348,-1.2765953540802002,-0.533970832824707,-0.30591532588005066,1.177929162979126
48.76029968261719,-1.4544668197631836,-0.9266119599342346,55073,F,Q4,Marathon,WI,Wisconsin,0.4477646214703057,0.13292694091796875,0.0410531610250473,-0.1656043529510498,-1.3407303094863892,-1.0340339787025181,0.4481530837284753,-2.4189095497131348,-1.2765953540802002,-0.47187063097953796,-1.0125683546066284,1.2944726943969727
36.430625915527344,-1.4544668197631836,-0.9266119599342346,55073,M,Q1,Marathon,WI,Wisconsin,0.4477646214703057,0.13292694091796875,0.0410531610250473,-0.1656043529510498,-1.3407303094863892,-1.0340339787025181,0.4481530837284753,-2.4189095497131348,-1.2765953540802002,0.13825203478336334,0.20512960851192474,-0.34894895553588867
43.10639953613281,-1.4544668197631836,-0.9266119599342346,55073,M,Q2,Marathon,WI,Wisconsin,0.4477646214703057,0.13292694091796875,0.0410531610250473,-0.1656043529510498,-1.3407303094863892,-1.0340339787025181,0.4481530837284753,-2.4189095497131348,-1.2765953540802002,-0.3427446782588959,0.36332768201828003,0.3915537893772125
44.89912414550781,-1.4544668197631836,-0.9266119599342346,55073,M,Q3,Marathon,WI,Wisconsin,0.4477646214703057,0.13292694091796875,0.0410531610250473,-0.1656043529510498,-1.3407303094863892,-1.0340339787025181,0.4481530837284753,-2.4189095497131348,-1.2765953540802002,-0.533970832824707,-0.30591532588005066,1.177929162979126
45.49818420410156,-1.4544668197631836,-0.9266119599342346,55073,M,Q4,Marathon,WI,Wisconsin,0.4477646214703057,0.13292694091796875,0.0410531610250473,-0.1656043529510498,-1.3407303094863892,-1.0340339787025181,0.4481530837284753,-2.4189095497131348,-1.2765953540802002,-0.47187063097953796,-1.0125683546066284,1.2944726943969727
42.6705322265625,-0.2741212546825409,-1.3187577724456787,55075,F,Q1,Marinette,WI,Wisconsin,-0.6171082470111156,-0.017203330993652344,-0.7842755317687988,0.21781396865844727,-1.176016926765442,-0.717925165711832,0.4481530837284753,-2.708211660385132,-1.3144288063049316,0.014752892777323723,1.6681987047195435,-0.4772935211658478
45.383087158203125,-0.2741212546825409,-1.3187577724456787,55075,F,Q2,Marinette,WI,Wisconsin,-0.6171082470111156,-0.017203330993652344,-0.7842755317687988,0.21781396865844727,-1.176016926765442,-0.717925165711832,0.4481530837284753,-2.708211660385132,-1.3144288063049316,-0.24241000413894653,0.9512304663658142,0.1532389372587204
48.00670623779297,-0.2741212546825409,-1.3187577724456787,55075,F,Q3,Marinette,WI,Wisconsin,-0.6171082470111156,-0.017203330993652344,-0.7842755317687988,0.21781396865844727,-1.176016926765442,-0.717925165711832,0.4481530837284753,-2.708211660385132,-1.3144288063049316,0.4856961667537689,0.2978982925415039,-0.10491969436407089
49.112266540527344,-0.2741212546825409,-1.3187577724456787,55075,F,Q4,Marinette,WI,Wisconsin,-0.6171082470111156,-0.017203330993652344,-0.7842755317687988,0.21781396865844727,-1.176016926765442,-0.717925165711832,0.4481530837284753,-2.708211660385132,-1.3144288063049316,1.3998805284500122,0.49623122811317444,1.5627837181091309
37.048828125,-0.2741212546825409,-1.3187577724456787,55075,M,Q1,Marinette,WI,Wisconsin,-0.6171082470111156,-0.017203330993652344,-0.7842755317687988,0.21781396865844727,-1.176016926765442,-0.717925165711832,0.4481530837284753,-2.708211660385132,-1.3144288063049316,0.014752892777323723,1.6681987047195435,-0.4772935211658478
41.32228088378906,-0.2741212546825409,-1.3187577724456787,55075,M,Q2,Marinette,WI,Wisconsin,-0.6171082470111156,-0.017203330993652344,-0.7842755317687988,0.21781396865844727,-1.176016926765442,-0.717925165711832,0.4481530837284753,-2.708211660385132,-1.3144288063049316,-0.24241000413894653,0.9512304663658142,0.1532389372587204
44.81269836425781,-0.2741212546825409,-1.3187577724456787,55075,M,Q3,Marinette,WI,Wisconsin,-0.6171082470111156,-0.017203330993652344,-0.7842755317687988,0.21781396865844727,-1.176016926765442,-0.717925165711832,0.4481530837284753,-2.708211660385132,-1.3144288063049316,0.4856961667537689,0.2978982925415039,-0.10491969436407089
42.031822204589844,-0.2741212546825409,-1.3187577724456787,55075,M,Q4,Marinette,WI,Wisconsin,-0.6171082470111156,-0.017203330993652344,-0.7842755317687988,0.21781396865844727,-1.176016926765442,-0.717925165711832,0.4481530837284753,-2.708211660385132,-1.3144288063049316,1.3998805284500122,0.49623122811317444,1.5627837181091309
41.04443359375,1.37357497215271,1.3114569187164307,55079,F,Q1,Milwaukee,WI,Wisconsin,2.4588553715814943,0.09233474731445312,1.7713878154754639,0.11345601081848145,-0.5285090208053589,-0.22188735891873534,0.4481530837284753,2.089081287384033,1.145195722579956,0.5600321888923645,1.3312994241714478,-1.062380075454712
43.44104766845703,1.37357497215271,1.3114569187164307,55079,F,Q2,Milwaukee,WI,Wisconsin,2.4588553715814943,0.09233474731445312,1.7713878154754639,0.11345601081848145,-0.5285090208053589,-0.22188735891873534,0.4481530837284753,2.089081287384033,1.145195722579956,0.02332376316189766,0.6346649527549744,-0.015209406614303589
44.82477569580078,1.37357497215271,1.3114569187164307,55079,F,Q3,Milwaukee,WI,Wisconsin,2.4588553715814943,0.09233474731445312,1.7713878154754639,0.11345601081848145,-0.5285090208053589,-0.22188735891873534,0.4481530837284753,2.089081287384033,1.145195722579956,-0.06493410468101501,0.014607931487262249,0.5700643658638
